OrderID,OrderDate,PromisedDate,WarehouseID,ProductID,Priority,OrderedUnits,ShippedUnits,CompleteDate,UnitPriceUSD,FulfilledByDueMonthUnits,OnTimeFull
16218,2025-07-08,2025-07-14,1,7,Expedite,8,8,2025-07-10,87.71,8,1
16219,2025-07-08,2025-07-11,2,20,Standard,18,18,2025-07-10,90.67,18,1
16220,2025-07-08,2025-07-14,2,31,Standard,4,4,2025-07-10,33.25,4,1
16221,2025-07-08,2025-07-11,2,2,Standard,21,21,2025-07-10,91.14,21,1
16222,2025-07-08,2025-07-11,2,14,Standard,21,21,2025-07-10,93.02,21,1
16223,2025-07-08,2025-07-11,2,1,Standard,13,13,2025-07-10,119.86,13,1
16224,2025-07-08,2025-07-14,2,3,Expedite,13,13,2025-07-10,52.53,13,1
16225,2025-07-08,2025-07-14,2,28,Expedite,11,11,2025-07-10,15.67,11,1
16226,2025-07-08,2025-07-11,2,21,Expedite,19,19,2025-07-10,33.14,19,1
16227,2025-07-08,2025-07-11,2,26,Standard,21,21,2025-07-10,86.23,21,1
16228,2025-07-08,2025-07-11,2,29,Standard,10,10,2025-07-10,22.51,10,1
16229,2025-07-08,2025-07-11,2,9,Standard,4,4,2025-07-10,15.84,4,1
16230,2025-07-08,2025-07-14,2,18,Standard,19,19,2025-07-10,72.43,19,1
16231,2025-07-08,2025-07-14,2,21,Standard,20,20,2025-07-10,33.14,20,1
16232,2025-07-08,2025-07-11,3,31,Standard,18,18,2025-07-10,33.25,18,1
16233,2025-07-08,2025-07-14,3,9,Standard,22,22,2025-07-10,15.84,22,1
16234,2025-07-08,2025-07-11,3,6,Standard,15,15,2025-07-10,17.11,15,1
16235,2025-07-08,2025-07-11,3,1,Standard,20,20,2025-07-10,119.86,20,1
16236,2025-07-08,2025-07-14,3,14,Standard,17,17,2025-07-10,93.02,17,1
16237,2025-07-08,2025-07-14,3,26,Standard,8,8,2025-07-10,86.23,8,1
16238,2025-07-08,2025-07-11,3,17,Expedite,14,14,2025-07-10,114.67,14,1
16239,2025-07-08,2025-07-11,3,4,Standard,9,9,2025-07-10,121.18,9,1
16240,2025-07-08,2025-07-11,3,30,Standard,22,22,2025-07-10,46.41,22,1
16241,2025-07-08,2025-07-14,3,17,Standard,10,10,2025-07-10,114.67,10,1
16242,2025-07-08,2025-07-11,3,17,Standard,16,16,2025-07-10,114.67,16,1
16243,2025-07-08,2025-07-11,3,6,Standard,14,14,2025-07-10,17.11,14,1
16244,2025-07-09,2025-07-14,1,21,Standard,15,15,2025-07-11,33.14,15,1
16245,2025-07-09,2025-07-14,1,26,Standard,4,4,2025-07-11,86.23,4,1
16246,2025-07-09,2025-07-14,1,13,Standard,4,4,2025-07-11,113.46,4,1
16247,2025-07-09,2025-07-14,1,9,Standard,16,16,2025-07-11,15.84,16,1
16248,2025-07-09,2025-07-14,1,17,Standard,4,4,2025-07-11,114.67,4,1
16249,2025-07-09,2025-07-14,1,5,Standard,3,3,2025-07-11,8.71,3,1
16250,2025-07-09,2025-07-14,1,12,Standard,8,8,2025-07-11,90.85,8,1
16251,2025-07-09,2025-07-14,1,30,Standard,18,18,2025-07-11,46.41,18,1
16252,2025-07-09,2025-07-14,1,15,Standard,17,17,2025-07-11,71.63,17,1
16253,2025-07-09,2025-07-14,1,27,Standard,9,9,2025-07-11,122.0,9,1
16254,2025-07-09,2025-07-14,1,19,Standard,19,19,2025-07-11,21.14,19,1
16255,2025-07-09,2025-07-14,1,3,Standard,14,14,2025-07-11,52.53,14,1
16256,2025-07-09,2025-07-14,1,12,Expedite,12,12,2025-07-11,90.85,12,1
16257,2025-07-09,2025-07-14,1,19,Standard,4,4,2025-07-11,21.14,4,1
16258,2025-07-09,2025-07-14,1,12,Standard,17,17,2025-07-11,90.85,17,1
16259,2025-07-09,2025-07-14,1,20,Standard,22,22,2025-07-11,90.67,22,1
16260,2025-07-09,2025-07-14,2,20,Standard,15,15,2025-07-11,90.67,15,1
16261,2025-07-09,2025-07-14,2,22,Expedite,7,7,2025-07-11,29.06,7,1
16262,2025-07-09,2025-07-14,2,6,Standard,3,3,2025-07-11,17.11,3,1
16263,2025-07-09,2025-07-14,2,7,Expedite,12,12,2025-07-11,87.71,12,1
16264,2025-07-09,2025-07-14,2,13,Standard,9,9,2025-07-11,113.46,9,1
16265,2025-07-09,2025-07-14,2,1,Standard,5,5,2025-07-11,119.86,5,1
16266,2025-07-09,2025-07-14,2,23,Expedite,15,15,2025-07-11,124.05,15,1
16267,2025-07-09,2025-07-14,2,25,Standard,18,18,2025-07-11,20.3,18,1
16268,2025-07-09,2025-07-14,2,5,Standard,16,16,2025-07-11,8.71,16,1
16269,2025-07-09,2025-07-14,2,25,Expedite,14,14,2025-07-11,20.3,14,1
16270,2025-07-09,2025-07-14,2,32,Standard,6,6,2025-07-11,16.37,6,1
16271,2025-07-09,2025-07-14,2,20,Standard,16,16,2025-07-11,90.67,16,1
16272,2025-07-09,2025-07-14,2,23,Standard,6,6,2025-07-11,124.05,6,1
16273,2025-07-09,2025-07-14,3,2,Standard,11,11,2025-07-11,91.14,11,1
16274,2025-07-09,2025-07-14,3,28,Expedite,13,13,2025-07-11,15.67,13,1
16275,2025-07-09,2025-07-14,3,29,Standard,14,14,2025-07-11,22.51,14,1
16276,2025-07-09,2025-07-14,3,30,Standard,5,5,2025-07-11,46.41,5,1
16277,2025-07-09,2025-07-14,3,23,Standard,4,4,2025-07-11,124.05,4,1
16278,2025-07-09,2025-07-14,3,20,Standard,8,8,2025-07-11,90.67,8,1
16279,2025-07-09,2025-07-14,3,12,Expedite,16,16,2025-07-11,90.85,16,1
16280,2025-07-09,2025-07-14,3,12,Standard,14,14,2025-07-11,90.85,14,1
16281,2025-07-09,2025-07-14,3,12,Standard,11,11,2025-07-11,90.85,11,1
16282,2025-07-09,2025-07-14,3,2,Standard,7,7,2025-07-11,91.14,7,1
16283,2025-07-09,2025-07-14,3,29,Standard,4,4,2025-07-14,22.51,4,1
16284,2025-07-09,2025-07-14,3,13,Expedite,13,13,2025-07-11,113.46,13,1
16285,2025-07-09,2025-07-14,3,1,Standard,14,14,2025-07-11,119.86,14,1
16286,2025-07-09,2025-07-14,3,25,Expedite,8,8,2025-07-11,20.3,8,1
16287,2025-07-09,2025-07-14,3,29,Standard,5,5,2025-07-14,22.51,5,1
16288,2025-07-09,2025-07-14,3,17,Standard,4,4,2025-07-11,114.67,4,1
16289,2025-07-10,2025-07-15,1,1,Standard,18,18,2025-07-14,119.86,18,1
16290,2025-07-10,2025-07-14,1,31,Standard,22,22,2025-07-14,33.25,22,1
16291,2025-07-10,2025-07-14,1,18,Standard,7,7,2025-07-14,72.43,7,1
16292,2025-07-10,2025-07-14,1,10,Standard,9,9,2025-07-14,98.47,9,1
16293,2025-07-10,2025-07-14,1,13,Standard,10,10,2025-07-14,113.46,10,1
16294,2025-07-10,2025-07-15,1,30,Standard,13,13,2025-07-14,46.41,13,1
16295,2025-07-10,2025-07-14,1,30,Standard,10,10,2025-07-14,46.41,10,1
16296,2025-07-10,2025-07-14,1,28,Standard,17,17,2025-07-14,15.67,17,1
16297,2025-07-10,2025-07-14,1,20,Standard,14,14,2025-07-14,90.67,14,1
16298,2025-07-10,2025-07-14,1,4,Standard,4,4,2025-07-14,121.18,4,1
16299,2025-07-10,2025-07-15,1,11,Standard,18,18,2025-07-14,82.82,18,1
16300,2025-07-10,2025-07-15,1,5,Standard,17,17,2025-07-14,8.71,17,1
16301,2025-07-10,2025-07-15,1,6,Standard,4,4,2025-07-14,17.11,4,1
16302,2025-07-10,2025-07-15,1,29,Standard,7,7,2025-07-16,22.51,7,0
16303,2025-07-10,2025-07-15,1,19,Standard,18,18,2025-07-14,21.14,18,1
16304,2025-07-10,2025-07-14,1,15,Standard,14,14,2025-07-14,71.63,14,1
16305,2025-07-10,2025-07-14,1,25,Standard,18,18,2025-07-15,20.3,18,0
16306,2025-07-10,2025-07-15,2,15,Standard,19,19,2025-07-14,71.63,19,1
16307,2025-07-10,2025-07-14,2,17,Expedite,7,7,2025-07-14,114.67,7,1
16308,2025-07-10,2025-07-14,2,3,Standard,7,7,2025-07-14,52.53,7,1
16309,2025-07-10,2025-07-15,2,30,Standard,15,15,2025-07-14,46.41,15,1
16310,2025-07-10,2025-07-14,2,32,Standard,16,16,2025-07-14,16.37,16,1
16311,2025-07-10,2025-07-15,2,19,Standard,8,8,2025-07-14,21.14,8,1
16312,2025-07-10,2025-07-14,2,2,Standard,22,22,2025-07-14,91.14,22,1
16313,2025-07-10,2025-07-14,2,3,Expedite,20,20,2025-07-14,52.53,20,1
16314,2025-07-10,2025-07-14,2,4,Standard,20,20,2025-07-14,121.18,20,1
16315,2025-07-10,2025-07-15,2,4,Standard,20,20,2025-07-14,121.18,20,1
16316,2025-07-10,2025-07-14,2,7,Standard,11,11,2025-07-14,87.71,11,1
16317,2025-07-10,2025-07-14,2,31,Standard,16,16,2025-07-14,33.25,16,1
16318,2025-07-10,2025-07-15,2,3,Standard,12,12,2025-07-14,52.53,12,1
16319,2025-07-10,2025-07-14,2,30,Standard,17,17,2025-07-14,46.41,17,1
16320,2025-07-10,2025-07-14,2,11,Standard,6,6,2025-07-14,82.82,6,1
16321,2025-07-10,2025-07-15,2,26,Standard,20,20,2025-07-15,86.23,20,1
16322,2025-07-10,2025-07-14,3,25,Standard,7,7,2025-07-14,20.3,7,1
16323,2025-07-10,2025-07-14,3,14,Standard,12,12,2025-07-14,93.02,12,1
16324,2025-07-10,2025-07-15,3,28,Standard,8,8,2025-07-14,15.67,8,1
16325,2025-07-10,2025-07-14,3,7,Standard,20,20,2025-07-14,87.71,20,1
16326,2025-07-10,2025-07-15,3,17,Standard,12,12,2025-07-14,114.67,12,1
16327,2025-07-10,2025-07-15,3,19,Standard,17,17,2025-07-14,21.14,17,1
16328,2025-07-10,2025-07-14,3,20,Standard,15,15,2025-07-14,90.67,15,1
16329,2025-07-10,2025-07-14,3,27,Standard,13,13,2025-07-14,122.0,13,1
16330,2025-07-10,2025-07-15,3,28,Standard,6,6,2025-07-14,15.67,6,1
16331,2025-07-10,2025-07-14,3,30,Standard,15,15,2025-07-14,46.41,15,1
16332,2025-07-10,2025-07-15,3,18,Standard,9,9,2025-07-14,72.43,9,1
16333,2025-07-10,2025-07-14,3,3,Standard,16,16,2025-07-14,52.53,16,1
16334,2025-07-10,2025-07-14,3,10,Standard,5,5,2025-07-14,98.47,5,1
16335,2025-07-10,2025-07-14,3,27,Standard,20,20,2025-07-14,122.0,20,1
16336,2025-07-10,2025-07-14,3,30,Standard,17,17,2025-07-14,46.41,17,1
16337,2025-07-10,2025-07-14,3,27,Standard,12,12,2025-07-14,122.0,12,1
16338,2025-07-11,2025-07-16,1,10,Standard,8,8,2025-07-15,98.47,8,1
16339,2025-07-11,2025-07-16,1,18,Standard,4,4,2025-07-15,72.43,4,1
16340,2025-07-11,2025-07-16,1,6,Standard,19,19,2025-07-15,17.11,19,1
16341,2025-07-11,2025-07-16,1,23,Standard,4,4,2025-07-15,124.05,4,1
16342,2025-07-11,2025-07-16,1,3,Standard,22,22,2025-07-15,52.53,22,1
16343,2025-07-11,2025-07-16,1,21,Standard,8,8,2025-07-15,33.14,8,1
16344,2025-07-11,2025-07-14,1,25,Standard,4,4,2025-07-15,20.3,4,0
16345,2025-07-11,2025-07-16,1,28,Standard,7,7,2025-07-15,15.67,7,1
16346,2025-07-11,2025-07-14,1,11,Standard,7,7,2025-07-15,82.82,7,0
16347,2025-07-11,2025-07-16,1,18,Standard,17,17,2025-07-15,72.43,17,1
16348,2025-07-11,2025-07-14,1,2,Expedite,11,11,2025-07-15,91.14,11,0
16349,2025-07-11,2025-07-14,1,7,Expedite,8,8,2025-07-15,87.71,8,0
16350,2025-07-11,2025-07-16,1,16,Standard,11,11,2025-07-15,34.55,11,1
16351,2025-07-11,2025-07-14,1,27,Expedite,10,10,2025-07-15,122.0,10,0
16352,2025-07-11,2025-07-14,2,5,Standard,18,18,2025-07-15,8.71,18,0
16353,2025-07-11,2025-07-16,2,9,Standard,17,17,2025-07-15,15.84,17,1
16354,2025-07-11,2025-07-14,2,11,Standard,11,11,2025-07-15,82.82,11,0
16355,2025-07-11,2025-07-14,2,28,Standard,9,9,2025-07-15,15.67,9,0
16356,2025-07-11,2025-07-14,2,30,Standard,3,3,2025-07-15,46.41,3,0
16357,2025-07-11,2025-07-14,2,12,Standard,16,16,2025-07-15,90.85,16,0
16358,2025-07-11,2025-07-14,2,5,Standard,11,11,2025-07-15,8.71,11,0
16359,2025-07-11,2025-07-14,2,27,Standard,4,4,2025-07-15,122.0,4,0
16360,2025-07-11,2025-07-14,2,13,Standard,20,20,2025-07-15,113.46,20,0
16361,2025-07-11,2025-07-14,2,23,Standard,11,11,2025-07-15,124.05,11,0
16362,2025-07-11,2025-07-14,2,27,Standard,22,22,2025-07-15,122.0,22,0
16363,2025-07-11,2025-07-14,2,23,Standard,18,18,2025-07-15,124.05,18,0
16364,2025-07-11,2025-07-14,2,7,Expedite,8,8,2025-07-15,87.71,8,0
16365,2025-07-11,2025-07-14,2,13,Standard,4,4,2025-07-15,113.46,4,0
16366,2025-07-11,2025-07-14,3,18,Standard,16,16,2025-07-15,72.43,16,0
16367,2025-07-11,2025-07-14,3,31,Standard,16,16,2025-07-15,33.25,16,0
16368,2025-07-11,2025-07-14,3,7,Standard,7,7,2025-07-15,87.71,7,0
16369,2025-07-11,2025-07-14,3,17,Expedite,13,13,2025-07-15,114.67,13,0
16370,2025-07-11,2025-07-16,3,6,Expedite,4,4,2025-07-15,17.11,4,1
16371,2025-07-11,2025-07-14,3,2,Standard,10,10,2025-07-15,91.14,10,0
16372,2025-07-11,2025-07-14,3,26,Standard,14,14,2025-07-15,86.23,14,0
16373,2025-07-11,2025-07-16,3,27,Standard,8,8,2025-07-15,122.0,8,1
16374,2025-07-11,2025-07-16,3,25,Standard,11,11,2025-07-15,20.3,11,1
16375,2025-07-11,2025-07-16,3,7,Standard,20,20,2025-07-15,87.71,20,1
16376,2025-07-11,2025-07-14,3,6,Standard,12,12,2025-07-15,17.11,12,0
16377,2025-07-11,2025-07-14,3,29,Standard,11,11,2025-07-15,22.51,11,0
16378,2025-07-11,2025-07-16,3,29,Standard,14,14,2025-07-15,22.51,14,1
16379,2025-07-11,2025-07-14,3,26,Standard,8,8,2025-07-15,86.23,8,0
16380,2025-07-14,2025-07-17,1,30,Expedite,21,21,2025-07-16,46.41,21,1
16381,2025-07-14,2025-07-17,1,25,Standard,21,21,2025-07-16,20.3,21,1
16382,2025-07-14,2025-07-17,1,19,Expedite,6,6,2025-07-16,21.14,6,1
16383,2025-07-14,2025-07-21,1,4,Standard,20,20,2025-07-16,121.18,20,1
16384,2025-07-14,2025-07-17,1,26,Standard,21,21,2025-07-16,86.23,21,1
16385,2025-07-14,2025-07-17,1,18,Standard,22,22,2025-07-16,72.43,22,1
16386,2025-07-14,2025-07-17,1,18,Standard,4,4,2025-07-16,72.43,4,1
16387,2025-07-14,2025-07-21,1,2,Standard,19,19,2025-07-16,91.14,19,1
16388,2025-07-14,2025-07-21,1,2,Standard,22,22,2025-07-16,91.14,22,1
16389,2025-07-14,2025-07-17,1,32,Standard,16,16,2025-07-16,16.37,16,1
16390,2025-07-14,2025-07-17,1,6,Expedite,17,17,2025-07-16,17.11,17,1
16391,2025-07-14,2025-07-17,1,12,Standard,21,21,2025-07-16,90.85,21,1
16392,2025-07-14,2025-07-21,1,27,Standard,5,5,2025-07-17,122.0,5,1
16393,2025-07-14,2025-07-21,2,28,Standard,20,20,2025-07-16,15.67,20,1
16394,2025-07-14,2025-07-21,2,7,Expedite,15,15,2025-07-16,87.71,15,1
16395,2025-07-14,2025-07-17,2,5,Standard,13,13,2025-07-16,8.71,13,1
16396,2025-07-14,2025-07-21,2,28,Standard,18,18,2025-07-16,15.67,18,1
16397,2025-07-14,2025-07-17,2,29,Standard,9,9,2025-07-16,22.51,9,1
16398,2025-07-14,2025-07-17,2,21,Standard,22,22,2025-07-16,33.14,22,1
16399,2025-07-14,2025-07-21,2,4,Standard,4,4,2025-07-16,121.18,4,1
16400,2025-07-14,2025-07-17,2,28,Standard,13,13,2025-07-16,15.67,13,1
16401,2025-07-14,2025-07-21,2,20,Standard,12,12,2025-07-16,90.67,12,1
16402,2025-07-14,2025-07-17,2,20,Standard,18,18,2025-07-16,90.67,18,1
16403,2025-07-14,2025-07-17,2,6,Expedite,14,14,2025-07-16,17.11,14,1
16404,2025-07-14,2025-07-17,2,9,Standard,3,3,2025-07-16,15.84,3,1
16405,2025-07-14,2025-07-17,2,18,Standard,20,20,2025-07-16,72.43,20,1
16406,2025-07-14,2025-07-17,2,21,Standard,11,11,2025-07-16,33.14,11,1
16407,2025-07-14,2025-07-21,2,25,Standard,8,8,2025-07-16,20.3,8,1
16408,2025-07-14,2025-07-21,3,18,Standard,15,15,2025-07-16,72.43,15,1
16409,2025-07-14,2025-07-17,3,28,Standard,13,13,2025-07-16,15.67,13,1
16410,2025-07-14,2025-07-21,3,19,Standard,4,4,2025-07-16,21.14,4,1
16411,2025-07-14,2025-07-17,3,19,Expedite,3,3,2025-07-16,21.14,3,1
16412,2025-07-14,2025-07-17,3,22,Standard,22,22,2025-07-16,29.06,22,1
16413,2025-07-14,2025-07-17,3,7,Standard,10,10,2025-07-16,87.71,10,1
16414,2025-07-14,2025-07-17,3,22,Standard,3,3,2025-07-16,29.06,3,1
16415,2025-07-14,2025-07-17,3,15,Expedite,3,3,2025-07-16,71.63,3,1
16416,2025-07-14,2025-07-21,3,19,Standard,5,5,2025-07-16,21.14,5,1
16417,2025-07-14,2025-07-17,3,7,Standard,21,21,2025-07-16,87.71,21,1
16418,2025-07-14,2025-07-21,3,7,Standard,6,6,2025-07-21,87.71,6,1
16419,2025-07-14,2025-07-17,3,28,Expedite,4,4,2025-07-16,15.67,4,1
16420,2025-07-14,2025-07-17,3,26,Standard,21,21,2025-07-16,86.23,21,1
16421,2025-07-14,2025-07-17,3,31,Standard,19,19,2025-07-16,33.25,19,1
16422,2025-07-15,2025-07-18,1,25,Standard,10,10,2025-07-17,20.3,10,1
16423,2025-07-15,2025-07-21,1,30,Standard,7,7,2025-07-17,46.41,7,1
16424,2025-07-15,2025-07-21,1,13,Standard,5,5,2025-07-17,113.46,5,1
16425,2025-07-15,2025-07-18,1,27,Standard,16,16,2025-07-17,122.0,16,1
16426,2025-07-15,2025-07-18,1,9,Standard,21,21,2025-07-17,15.84,21,1
16427,2025-07-15,2025-07-18,1,31,Standard,12,12,2025-07-17,33.25,12,1
16428,2025-07-15,2025-07-18,1,15,Standard,21,21,2025-07-17,71.63,21,1
16429,2025-07-15,2025-07-21,1,18,Standard,20,20,2025-07-17,72.43,20,1
16430,2025-07-15,2025-07-18,1,10,Standard,9,9,2025-07-17,98.47,9,1
16431,2025-07-15,2025-07-18,1,28,Standard,3,3,2025-07-17,15.67,3,1
16432,2025-07-15,2025-07-18,1,6,Expedite,19,19,2025-07-17,17.11,19,1
16433,2025-07-15,2025-07-21,1,21,Standard,14,14,2025-07-17,33.14,14,1
16434,2025-07-15,2025-07-18,1,26,Standard,22,22,2025-07-17,86.23,22,1
16435,2025-07-15,2025-07-18,2,14,Standard,9,9,2025-07-17,93.02,9,1
16436,2025-07-15,2025-07-21,2,3,Standard,3,3,2025-07-17,52.53,3,1
16437,2025-07-15,2025-07-18,2,5,Standard,17,17,2025-07-17,8.71,17,1
16438,2025-07-15,2025-07-18,2,18,Standard,12,12,2025-07-17,72.43,12,1
16439,2025-07-15,2025-07-18,2,6,Expedite,4,4,2025-07-17,17.11,4,1
16440,2025-07-15,2025-07-18,2,21,Standard,13,13,2025-07-17,33.14,13,1
16441,2025-07-15,2025-07-18,2,26,Expedite,5,5,2025-07-17,86.23,5,1
16442,2025-07-15,2025-07-18,2,20,Standard,9,9,2025-07-17,90.67,9,1
16443,2025-07-15,2025-07-18,2,15,Standard,13,13,2025-07-17,71.63,13,1
16444,2025-07-15,2025-07-21,2,1,Standard,17,17,2025-07-17,119.86,17,1
16445,2025-07-15,2025-07-21,2,17,Expedite,20,20,2025-07-17,114.67,20,1
16446,2025-07-15,2025-07-21,2,12,Standard,13,13,2025-07-17,90.85,13,1
16447,2025-07-15,2025-07-18,2,13,Standard,15,15,2025-07-17,113.46,15,1
16448,2025-07-15,2025-07-18,2,21,Standard,10,10,2025-07-17,33.14,10,1
16449,2025-07-15,2025-07-21,3,20,Expedite,8,8,2025-07-17,90.67,8,1
16450,2025-07-15,2025-07-18,3,15,Standard,12,12,2025-07-17,71.63,12,1
16451,2025-07-15,2025-07-21,3,30,Standard,6,6,2025-07-17,46.41,6,1
16452,2025-07-15,2025-07-18,3,10,Standard,4,4,2025-07-17,98.47,4,1
16453,2025-07-15,2025-07-18,3,9,Expedite,12,12,2025-07-17,15.84,12,1
16454,2025-07-15,2025-07-18,3,31,Expedite,8,8,2025-07-17,33.25,8,1
16455,2025-07-15,2025-07-18,3,2,Standard,3,3,2025-07-17,91.14,3,1
16456,2025-07-15,2025-07-18,3,10,Expedite,11,11,2025-07-17,98.47,11,1
16457,2025-07-15,2025-07-21,3,4,Expedite,3,3,2025-07-17,121.18,3,1
16458,2025-07-15,2025-07-21,3,18,Expedite,4,4,2025-07-17,72.43,4,1
16459,2025-07-15,2025-07-21,3,9,Standard,19,19,2025-07-17,15.84,19,1
16460,2025-07-15,2025-07-18,3,6,Standard,20,20,2025-07-17,17.11,20,1
16461,2025-07-15,2025-07-21,3,14,Standard,4,4,2025-07-17,93.02,4,1
16462,2025-07-15,2025-07-21,3,28,Standard,19,19,2025-07-17,15.67,19,1
16463,2025-07-16,2025-07-21,1,14,Standard,4,4,2025-07-18,93.02,4,1
16464,2025-07-16,2025-07-21,1,31,Expedite,18,18,2025-07-18,33.25,18,1
16465,2025-07-16,2025-07-21,1,25,Standard,15,15,2025-07-18,20.3,15,1
16466,2025-07-16,2025-07-21,1,13,Standard,8,8,2025-07-18,113.46,8,1
16467,2025-07-16,2025-07-21,1,22,Standard,5,5,2025-07-18,29.06,5,1
16468,2025-07-16,2025-07-21,1,9,Standard,3,3,2025-07-18,15.84,3,1
16469,2025-07-16,2025-07-21,1,14,Standard,3,3,2025-07-18,93.02,3,1
16470,2025-07-16,2025-07-21,1,25,Standard,20,20,2025-07-23,20.3,20,0
16471,2025-07-16,2025-07-21,1,21,Standard,19,19,2025-07-18,33.14,19,1
16472,2025-07-16,2025-07-21,1,17,Expedite,4,4,2025-07-18,114.67,4,1
16473,2025-07-16,2025-07-21,1,9,Standard,18,18,2025-07-18,15.84,18,1
16474,2025-07-16,2025-07-21,1,12,Standard,20,20,2025-07-18,90.85,20,1
16475,2025-07-16,2025-07-21,1,26,Standard,15,15,2025-07-18,86.23,15,1
16476,2025-07-16,2025-07-21,1,31,Standard,19,19,2025-07-18,33.25,19,1
16477,2025-07-16,2025-07-21,1,11,Standard,12,12,2025-07-18,82.82,12,1
16478,2025-07-16,2025-07-21,2,25,Expedite,22,22,2025-07-18,20.3,22,1
16479,2025-07-16,2025-07-21,2,22,Standard,8,8,2025-07-18,29.06,8,1
16480,2025-07-16,2025-07-21,2,2,Expedite,5,5,2025-07-18,91.14,5,1
16481,2025-07-16,2025-07-21,2,14,Standard,4,4,2025-07-18,93.02,4,1
16482,2025-07-16,2025-07-21,2,32,Standard,20,20,2025-07-18,16.37,20,1
16483,2025-07-16,2025-07-21,2,26,Standard,6,6,2025-07-18,86.23,6,1
16484,2025-07-16,2025-07-21,2,10,Expedite,3,3,2025-07-18,98.47,3,1
16485,2025-07-16,2025-07-21,2,31,Standard,12,12,2025-07-18,33.25,12,1
16486,2025-07-16,2025-07-21,2,19,Standard,11,11,2025-07-18,21.14,11,1
16487,2025-07-16,2025-07-21,2,9,Standard,17,17,2025-07-18,15.84,17,1
16488,2025-07-16,2025-07-21,2,28,Standard,17,17,2025-07-18,15.67,17,1
16489,2025-07-16,2025-07-21,2,23,Expedite,21,21,2025-07-18,124.05,21,1
16490,2025-07-16,2025-07-21,2,3,Standard,10,10,2025-07-18,52.53,10,1
16491,2025-07-16,2025-07-21,2,31,Standard,22,22,2025-07-18,33.25,22,1
16492,2025-07-16,2025-07-21,2,20,Expedite,12,12,2025-07-18,90.67,12,1
16493,2025-07-16,2025-07-21,2,9,Standard,19,19,2025-07-18,15.84,19,1
16494,2025-07-16,2025-07-21,3,25,Standard,15,15,2025-07-18,20.3,15,1
16495,2025-07-16,2025-07-21,3,14,Standard,19,19,2025-07-18,93.02,19,1
16496,2025-07-16,2025-07-21,3,23,Standard,20,20,2025-07-18,124.05,20,1
16497,2025-07-16,2025-07-21,3,22,Standard,19,19,2025-07-18,29.06,19,1
16498,2025-07-16,2025-07-21,3,11,Standard,14,14,2025-07-18,82.82,14,1
16499,2025-07-16,2025-07-21,3,23,Standard,19,19,2025-07-18,124.05,19,1
16500,2025-07-16,2025-07-21,3,12,Standard,13,13,2025-07-18,90.85,13,1
16501,2025-07-16,2025-07-21,3,16,Standard,13,13,2025-07-18,34.55,13,1
16502,2025-07-16,2025-07-21,3,3,Expedite,14,14,2025-07-18,52.53,14,1
16503,2025-07-16,2025-07-21,3,20,Standard,20,20,2025-07-18,90.67,20,1
16504,2025-07-16,2025-07-21,3,5,Standard,15,15,2025-07-18,8.71,15,1
16505,2025-07-16,2025-07-21,3,10,Standard,19,19,2025-07-18,98.47,19,1
16506,2025-07-16,2025-07-21,3,6,Standard,16,16,2025-07-21,17.11,16,1
16507,2025-07-16,2025-07-21,3,19,Standard,16,16,2025-07-21,21.14,16,1
16508,2025-07-16,2025-07-21,3,21,Standard,19,19,2025-07-21,33.14,19,1
16509,2025-07-16,2025-07-21,3,18,Standard,9,9,2025-07-21,72.43,9,1
16510,2025-07-16,2025-07-21,3,20,Standard,12,12,2025-07-21,90.67,12,1
16511,2025-07-17,2025-07-22,1,10,Standard,8,8,2025-07-21,98.47,8,1
16512,2025-07-17,2025-07-21,1,27,Standard,22,22,2025-07-21,122.0,22,1
16513,2025-07-17,2025-07-21,1,14,Standard,13,13,2025-07-21,93.02,13,1
16514,2025-07-17,2025-07-21,1,2,Standard,3,3,2025-07-21,91.14,3,1
16515,2025-07-17,2025-07-21,1,14,Standard,19,19,2025-07-21,93.02,19,1
16516,2025-07-17,2025-07-21,1,29,Expedite,11,11,2025-07-21,22.51,11,1
16517,2025-07-17,2025-07-21,1,31,Standard,19,19,2025-07-21,33.25,19,1
16518,2025-07-17,2025-07-21,1,25,Standard,22,22,2025-07-23,20.3,22,0
16519,2025-07-17,2025-07-21,1,17,Standard,20,20,2025-07-21,114.67,20,1
16520,2025-07-17,2025-07-21,1,21,Standard,17,17,2025-07-21,33.14,17,1
16521,2025-07-17,2025-07-22,1,7,Standard,3,3,2025-07-21,87.71,3,1
16522,2025-07-17,2025-07-21,1,20,Standard,18,18,2025-07-21,90.67,18,1
16523,2025-07-17,2025-07-21,1,10,Expedite,22,22,2025-07-21,98.47,22,1
16524,2025-07-17,2025-07-22,1,15,Standard,10,10,2025-07-21,71.63,10,1
16525,2025-07-17,2025-07-21,1,4,Standard,15,15,2025-07-21,121.18,15,1
16526,2025-07-17,2025-07-21,2,21,Standard,21,21,2025-07-21,33.14,21,1
16527,2025-07-17,2025-07-22,2,19,Standard,22,22,2025-07-21,21.14,22,1
16528,2025-07-17,2025-07-22,2,27,Standard,21,21,2025-07-21,122.0,21,1
16529,2025-07-17,2025-07-22,2,27,Standard,14,14,2025-07-21,122.0,14,1
16530,2025-07-17,2025-07-21,2,5,Standard,22,22,2025-07-21,8.71,22,1
16531,2025-07-17,2025-07-21,2,12,Standard,15,15,2025-07-21,90.85,15,1
