PurchaseID,OrderDate,PromisedDate,WarehouseID,ProductID,SupplierID,OrderedUnits,ReceivedUnits,ReceiptDate,OnTimeFull
2343,2026-07-02,2026-07-13,2,4,2,151,151,2026-07-13,1
2344,2026-07-02,2026-07-13,2,22,2,163,163,2026-07-27,0
2345,2026-07-02,2026-08-03,2,23,5,155,155,2026-08-03,1
2346,2026-07-02,2026-07-13,2,28,2,154,154,2026-07-13,1
2347,2026-07-02,2026-07-10,2,32,6,40,40,2026-07-10,1
2348,2026-07-02,2026-07-09,3,7,1,146,146,2026-07-09,1
2349,2026-07-02,2026-07-13,3,14,4,149,149,2026-07-15,0
2350,2026-07-03,2026-07-13,1,26,6,143,143,2026-07-13,1
2351,2026-07-03,2026-07-20,2,2,3,151,151,2026-07-20,1
2352,2026-07-03,2026-07-13,3,9,4,143,143,2026-07-13,1
2353,2026-07-03,2026-08-03,3,23,5,153,153,2026-08-03,1
2354,2026-07-06,2026-07-15,1,9,4,143,143,2026-07-15,1
2355,2026-07-06,2026-07-15,1,11,4,141,141,2026-07-17,0
2356,2026-07-06,2026-07-13,1,25,1,146,146,2026-07-13,1
2357,2026-07-06,2026-07-22,3,3,3,159,159,2026-07-22,1
2358,2026-07-06,2026-07-15,3,15,4,144,144,2026-07-15,1
2359,2026-07-07,2026-07-17,1,22,2,142,142,2026-07-29,0
2360,2026-07-07,2026-07-14,2,25,1,144,144,2026-07-14,1
2361,2026-07-08,2026-08-07,1,17,5,166,166,2026-08-10,0
2362,2026-07-08,2026-08-07,1,21,5,142,142,2026-08-07,1
2363,2026-07-08,2026-07-24,2,5,3,152,152,2026-07-24,1
2364,2026-07-08,2026-07-20,2,10,2,141,141,2026-07-20,1
2365,2026-07-08,2026-07-15,2,31,1,162,162,2026-07-17,0
2366,2026-07-09,2026-07-27,1,3,3,155,155,2026-07-27,1
2367,2026-07-09,2026-08-10,1,23,5,155,155,2026-08-10,1
2368,2026-07-09,2026-07-20,2,15,4,151,151,2026-07-22,0
2369,2026-07-09,2026-08-10,2,17,5,156,156,2026-08-10,1
2370,2026-07-09,2026-07-17,2,29,6,157,157,2026-07-17,1
2371,2026-07-10,2026-07-20,3,16,2,38,38,2026-07-20,1
2372,2026-07-10,2026-08-10,3,17,5,162,162,2026-08-10,1
2373,2026-07-10,2026-08-10,3,21,5,146,146,2026-08-10,1
2374,2026-07-10,2026-07-20,3,26,6,177,177,2026-07-20,1
2375,2026-07-13,2026-07-29,2,3,3,167,167,2026-07-29,1
2376,2026-07-13,2026-07-29,3,5,3,155,155,2026-08-03,0
2377,2026-07-13,2026-07-23,3,10,2,143,143,2026-07-27,0
2378,2026-07-13,2026-07-20,3,19,1,175,175,2026-07-20,1
2379,2026-07-14,2026-07-22,3,29,6,156,156,2026-07-27,0
2380,2026-07-15,2026-07-23,1,32,6,46,46,2026-07-23,1
2381,2026-07-15,2026-07-22,2,7,1,147,147,2026-07-22,1
2382,2026-07-15,2026-07-27,3,4,2,160,160,2026-07-27,1
2383,2026-07-15,2026-07-22,3,13,1,141,141,2026-07-24,0
2384,2026-07-16,2026-08-03,1,6,3,146,146,2026-08-05,0
2385,2026-07-16,2026-07-24,1,27,6,142,142,2026-07-29,0
2386,2026-07-16,2026-07-23,3,25,1,157,157,2026-07-23,1
2387,2026-07-17,2026-07-27,2,16,2,50,50,2026-07-27,1
2388,2026-07-17,2026-07-27,2,26,6,144,144,2026-07-27,1
2389,2026-07-17,2026-07-27,3,27,6,149,149,2026-07-27,1
2390,2026-07-20,2026-07-27,1,13,1,155,155,2026-07-27,1
2391,2026-07-20,2026-07-30,3,22,2,141,141,2026-08-03,0
2392,2026-07-20,2026-07-27,3,31,1,141,141,2026-07-27,1
2393,2026-07-21,2026-07-31,1,16,2,45,45,2026-07-31,1
2394,2026-07-21,2026-07-30,2,11,4,149,149,2026-07-30,1
2395,2026-07-21,2026-08-20,3,18,5,155,155,2026-08-20,1
2396,2026-07-22,2026-07-29,1,19,1,145,145,2026-07-29,1
2397,2026-07-22,2026-08-21,1,20,5,142,142,2026-08-21,1
2398,2026-07-22,2026-08-03,2,4,2,146,146,2026-08-10,0
2399,2026-07-22,2026-08-21,2,20,5,142,142,2026-08-24,0
2400,2026-07-23,2026-07-30,1,1,1,146,146,2026-07-30,1
2401,2026-07-23,2026-07-30,1,7,1,147,147,2026-07-30,1
2402,2026-07-23,2026-08-03,2,12,4,142,142,2026-08-17,0
2403,2026-07-23,2026-07-31,2,27,6,156,156,2026-07-31,1
2404,2026-07-23,2026-08-10,3,2,3,162,162,2026-08-12,0
2405,2026-07-23,2026-08-03,3,11,4,157,157,2026-08-05,0
2406,2026-07-24,2026-08-10,1,2,3,161,161,2026-08-10,1
2407,2026-07-24,2026-07-31,2,19,1,156,156,2026-07-31,1
2408,2026-07-24,2026-08-10,3,3,3,144,144,2026-08-10,1
2409,2026-07-27,2026-08-05,1,12,4,148,148,2026-08-05,1
2410,2026-07-27,2026-08-04,1,30,6,143,143,2026-08-04,1
2411,2026-07-27,2026-08-06,2,22,2,155,155,2026-08-06,1
2412,2026-07-28,2026-08-27,1,23,5,141,141,2026-08-31,0
2413,2026-07-28,2026-08-07,1,28,2,154,154,2026-08-10,0
2414,2026-07-28,2026-08-13,2,2,3,158,158,2026-08-13,1
2415,2026-07-28,2026-08-27,2,23,5,151,0,,0
2416,2026-07-28,2026-08-07,2,28,2,177,177,2026-08-07,1
2417,2026-07-28,2026-08-06,3,12,4,158,158,2026-08-11,0
2418,2026-07-28,2026-08-07,3,28,2,162,162,2026-08-07,1
2419,2026-07-29,2026-08-10,1,4,2,159,159,2026-08-10,1
2420,2026-07-29,2026-08-10,1,10,2,157,157,2026-08-10,1
2421,2026-07-29,2026-08-07,2,9,4,145,145,2026-08-07,1
2422,2026-07-29,2026-08-07,3,15,4,198,198,2026-08-10,0
2423,2026-07-29,2026-08-28,3,20,5,145,145,2026-08-28,1
2424,2026-07-29,2026-08-06,3,30,6,142,142,2026-08-06,1
2425,2026-07-30,2026-08-17,1,5,3,141,141,2026-08-24,0
2426,2026-07-30,2026-08-10,1,11,4,148,148,2026-08-10,1
2427,2026-07-30,2026-08-07,1,26,6,146,146,2026-08-07,1
2428,2026-07-30,2026-08-06,2,1,1,158,158,2026-08-06,1
2429,2026-07-30,2026-08-10,2,15,4,141,141,2026-08-10,1
2430,2026-07-31,2026-08-31,1,18,5,154,154,2026-08-31,1
2431,2026-07-31,2026-08-17,2,6,3,156,156,2026-08-31,0
2432,2026-07-31,2026-08-17,2,8,3,34,34,2026-08-17,1
2433,2026-07-31,2026-08-07,2,13,1,147,147,2026-08-07,1
2434,2026-08-03,2026-08-11,1,29,6,141,141,2026-08-11,1
2435,2026-08-03,2026-08-10,3,1,1,161,161,2026-08-12,0
2436,2026-08-03,2026-08-19,3,8,3,30,30,2026-08-19,1
2437,2026-08-03,2026-08-13,3,10,2,153,153,2026-08-17,0
2438,2026-08-04,2026-08-13,2,14,4,174,174,2026-08-13,1
2439,2026-08-04,2026-08-11,2,25,1,156,156,2026-08-24,0
2440,2026-08-04,2026-09-03,3,21,5,142,0,,0
2441,2026-08-04,2026-08-12,3,26,6,147,147,2026-08-12,1
2442,2026-08-06,2026-09-07,1,17,5,141,0,,0
2443,2026-08-06,2026-08-17,1,22,2,145,145,2026-08-17,1
2444,2026-08-06,2026-08-17,3,14,4,153,153,2026-08-31,0
2445,2026-08-06,2026-09-07,3,23,5,144,0,,0
2446,2026-08-07,2026-08-24,1,3,3,146,146,2026-08-24,1
2447,2026-08-07,2026-08-17,1,15,4,160,160,2026-08-17,1
2448,2026-08-07,2026-08-17,2,29,6,155,155,2026-08-17,1
2449,2026-08-07,2026-08-14,2,31,1,148,148,2026-08-14,1
2450,2026-08-07,2026-08-17,3,9,4,159,159,2026-08-24,0
2451,2026-08-10,2026-09-09,1,24,5,50,0,,0
2452,2026-08-10,2026-08-18,1,30,6,161,161,2026-08-18,1
2453,2026-08-10,2026-09-09,3,18,5,150,0,,0
2454,2026-08-11,2026-09-10,1,21,5,141,0,,0
2455,2026-08-11,2026-08-19,2,30,6,145,145,2026-08-21,0
2456,2026-08-11,2026-08-18,3,13,1,149,149,2026-08-24,0
2457,2026-08-12,2026-08-28,2,3,3,157,157,2026-08-28,1
2458,2026-08-12,2026-08-24,2,4,2,145,145,2026-08-24,1
2459,2026-08-12,2026-09-11,2,18,5,154,0,,0
2460,2026-08-12,2026-08-19,3,19,1,150,150,2026-08-19,1
2461,2026-08-13,2026-08-24,1,12,4,157,157,2026-08-24,1
2462,2026-08-13,2026-09-14,2,24,5,32,0,,0
2463,2026-08-13,2026-08-24,3,16,2,49,49,2026-08-31,0
2464,2026-08-14,2026-08-21,1,7,1,162,162,2026-08-21,1
2465,2026-08-14,2026-08-21,1,13,1,147,147,2026-08-21,1
2466,2026-08-14,2026-08-24,2,32,6,37,37,2026-08-24,1
2467,2026-08-14,2026-08-24,3,22,2,143,143,2026-08-24,1
2468,2026-08-17,2026-08-26,1,11,4,145,0,,0
2469,2026-08-17,2026-08-24,1,31,1,151,151,2026-08-24,1
2470,2026-08-17,2026-08-25,1,32,6,47,47,2026-08-25,1
2471,2026-08-17,2026-09-02,2,8,3,56,0,,0
2472,2026-08-17,2026-08-27,2,10,2,146,146,2026-08-27,1
2473,2026-08-17,2026-09-16,2,21,5,165,0,,0
2474,2026-08-17,2026-09-02,3,5,3,150,0,,0
2475,2026-08-17,2026-08-26,3,15,4,148,148,2026-08-26,1
2476,2026-08-17,2026-09-16,3,17,5,162,0,,0
2477,2026-08-18,2026-08-28,1,4,2,156,156,2026-08-28,1
2478,2026-08-18,2026-08-26,1,29,6,145,145,2026-08-28,0
2479,2026-08-18,2026-09-03,2,2,3,150,0,,0
2480,2026-08-18,2026-08-26,3,27,6,142,142,2026-08-26,1
2481,2026-08-18,2026-08-25,3,31,1,150,150,2026-08-25,1
2482,2026-08-19,2026-08-26,2,19,1,147,147,2026-08-26,1
2483,2026-08-19,2026-08-31,3,4,2,157,157,2026-08-31,1
2484,2026-08-19,2026-09-04,3,8,3,47,0,,0
2485,2026-08-20,2026-09-21,2,23,5,144,0,,0
2486,2026-08-20,2026-08-27,3,7,1,173,173,2026-08-31,0
2487,2026-08-20,2026-08-27,3,25,1,148,148,2026-08-27,1
2488,2026-08-21,2026-08-31,1,14,4,145,145,2026-08-31,1
2489,2026-08-21,2026-09-21,1,23,5,151,0,,0
2490,2026-08-21,2026-08-31,2,26,6,166,166,2026-08-31,1
2491,2026-08-21,2026-09-07,3,6,3,157,0,,0
2492,2026-08-21,2026-09-21,3,20,5,143,0,,0
2493,2026-08-24,2026-09-09,2,5,3,155,0,,0
2494,2026-08-24,2026-09-03,2,28,2,148,0,,0
2495,2026-08-25,2026-09-02,1,27,6,155,0,,0
2496,2026-08-25,2026-09-24,2,20,5,146,0,,0
2497,2026-08-25,2026-09-04,2,22,2,143,0,,0
2498,2026-08-25,2026-09-02,3,32,6,40,0,,0
2499,2026-08-26,2026-09-11,1,6,3,152,0,,0
2500,2026-08-26,2026-09-07,1,10,2,171,0,,0
2501,2026-08-26,2026-09-02,1,19,1,153,0,,0
2502,2026-08-26,2026-09-25,1,21,5,144,0,,0
2503,2026-08-26,2026-09-04,2,11,4,150,0,,0
2504,2026-08-27,2026-09-07,2,16,2,42,0,,0
2505,2026-08-27,2026-09-07,3,12,4,152,0,,0
2506,2026-08-28,2026-09-28,1,18,5,143,0,,0
2507,2026-08-28,2026-09-14,3,3,3,153,0,,0
2508,2026-08-28,2026-09-07,3,11,4,154,0,,0
2509,2026-08-28,2026-09-07,3,30,6,143,0,,0
2510,2026-08-31,2026-09-09,1,9,4,153,0,,0
2511,2026-08-31,2026-09-30,1,17,5,146,0,,0
2512,2026-08-31,2026-09-07,1,25,1,152,0,,0
2513,2026-08-31,2026-09-16,2,6,3,173,0,,0
2514,2026-08-31,2026-09-08,2,32,6,36,0,,0
2515,2026-08-31,2026-09-09,3,9,4,158,0,,0
