Date,WarehouseID,Stage,CapacityUnits,CompletedUnits,OpeningQueueUnits,ClosingQueueUnits,WaitUnitDays
2025-09-11,3,Pick,237,144,144,0,0
2025-09-12,1,Dispatch,247,206,206,0,206
2025-09-12,1,Pack,191,191,209,18,205
2025-09-12,1,Pick,250,102,164,62,0
2025-09-12,2,Dispatch,243,187,187,0,187
2025-09-12,2,Pack,235,190,190,0,190
2025-09-12,2,Pick,223,204,257,53,0
2025-09-12,3,Dispatch,250,191,191,0,197
2025-09-12,3,Pack,226,144,144,0,144
2025-09-12,3,Pick,250,228,228,0,0
2025-09-15,1,Dispatch,226,191,191,0,573
2025-09-15,1,Pack,197,120,120,0,378
2025-09-15,1,Pick,259,171,204,33,444
2025-09-15,2,Dispatch,215,190,190,0,570
2025-09-15,2,Pack,184,184,204,20,552
2025-09-15,2,Pick,243,184,261,77,0
2025-09-15,3,Dispatch,240,144,144,0,432
2025-09-15,3,Pack,231,228,228,0,684
2025-09-15,3,Pick,235,175,175,0,0
2025-09-16,1,Dispatch,261,120,120,0,120
2025-09-16,1,Pack,191,171,171,0,171
2025-09-16,1,Pick,258,180,226,46,30
2025-09-16,2,Dispatch,256,184,184,0,184
2025-09-16,2,Pack,201,201,204,3,261
2025-09-16,2,Pick,210,134,245,111,6
2025-09-16,3,Dispatch,215,215,228,13,215
2025-09-16,3,Pack,222,175,175,0,175
2025-09-16,3,Pick,210,119,119,0,0
2025-09-17,1,Dispatch,218,171,171,0,171
2025-09-17,1,Pack,238,180,180,0,180
2025-09-17,1,Pick,248,150,226,76,0
2025-09-17,2,Dispatch,211,201,201,0,201
2025-09-17,2,Pack,203,137,137,0,140
2025-09-17,2,Pick,231,143,275,132,0
2025-09-17,3,Dispatch,224,188,188,0,201
2025-09-17,3,Pack,202,119,119,0,119
2025-09-17,3,Pick,247,148,148,0,0
2025-09-18,1,Dispatch,248,180,180,0,180
2025-09-18,1,Pack,211,150,150,0,150
2025-09-18,1,Pick,249,181,257,76,0
2025-09-18,2,Dispatch,246,137,137,0,137
2025-09-18,2,Pack,219,143,143,0,143
2025-09-18,2,Pick,238,148,287,139,5
2025-09-18,3,Dispatch,228,119,119,0,119
2025-09-18,3,Pack,201,148,148,0,148
2025-09-18,3,Pick,226,213,213,0,0
2025-09-19,1,Dispatch,253,150,150,0,150
2025-09-19,1,Pack,240,181,181,0,181
2025-09-19,1,Pick,250,238,324,86,0
2025-09-19,2,Dispatch,235,143,143,0,143
2025-09-19,2,Pack,236,148,148,0,148
2025-09-19,2,Pick,209,171,310,139,0
2025-09-19,3,Dispatch,262,148,148,0,148
2025-09-19,3,Pack,206,206,213,7,206
2025-09-19,3,Pick,206,174,174,0,0
2025-09-22,1,Dispatch,257,181,181,0,543
2025-09-22,1,Pack,226,226,238,12,678
2025-09-22,1,Pick,226,130,216,86,0
2025-09-22,2,Dispatch,211,148,148,0,444
2025-09-22,2,Pack,238,171,171,0,513
2025-09-22,2,Pick,213,213,331,118,346
2025-09-22,3,Dispatch,253,206,206,0,618
2025-09-22,3,Pack,209,181,181,0,550
2025-09-22,3,Pick,238,172,172,0,0
2025-09-23,1,Dispatch,217,217,226,9,217
2025-09-23,1,Pack,190,142,142,0,178
2025-09-23,1,Pick,266,193,279,86,0
2025-09-23,2,Dispatch,209,171,171,0,171
2025-09-23,2,Pack,212,212,213,1,212
2025-09-23,2,Pick,249,244,256,12,875
2025-09-23,3,Dispatch,215,181,181,0,181
2025-09-23,3,Pack,236,172,172,0,172
2025-09-23,3,Pick,228,204,204,0,0
2025-09-24,1,Dispatch,234,151,151,0,160
2025-09-24,1,Pack,197,193,193,0,193
2025-09-24,1,Pick,252,181,267,86,0
2025-09-24,2,Dispatch,244,212,212,0,212
2025-09-24,2,Pack,209,209,245,36,210
2025-09-24,2,Pick,217,203,233,30,0
2025-09-24,3,Dispatch,261,172,172,0,172
2025-09-24,3,Pack,216,204,204,0,204
2025-09-24,3,Pick,249,166,170,4,0
2025-09-25,1,Dispatch,221,193,193,0,193
2025-09-25,1,Pack,212,181,181,0,181
2025-09-25,1,Pick,260,144,250,106,0
2025-09-25,2,Dispatch,254,209,209,0,209
2025-09-25,2,Pack,185,185,239,54,221
2025-09-25,2,Pick,212,137,172,35,0
2025-09-25,3,Dispatch,238,204,204,0,204
2025-09-25,3,Pack,241,166,166,0,166
2025-09-25,3,Pick,250,176,207,31,0
2025-09-26,1,Dispatch,241,181,181,0,181
2025-09-26,1,Pack,216,144,144,0,144
2025-09-26,1,Pick,256,204,297,93,90
2025-09-26,2,Dispatch,238,185,185,0,185
2025-09-26,2,Pack,184,184,191,7,238
2025-09-26,2,Pick,260,158,208,50,0
2025-09-26,3,Dispatch,245,166,166,0,166
2025-09-26,3,Pack,194,176,176,0,176
2025-09-26,3,Pick,218,136,136,0,35
2025-09-29,1,Dispatch,252,144,144,0,432
2025-09-29,1,Pack,228,204,204,0,612
2025-09-29,1,Pick,234,234,279,45,1031
2025-09-29,2,Dispatch,223,184,184,0,552
2025-09-29,2,Pack,209,165,165,0,502
2025-09-29,2,Pick,265,185,223,38,132
2025-09-29,3,Dispatch,223,176,176,0,528
2025-09-29,3,Pack,201,136,136,0,408
2025-09-29,3,Pick,242,145,145,0,0
2025-09-30,1,Dispatch,223,204,204,0,204
2025-09-30,1,Pack,202,202,234,32,202
2025-09-30,1,Pick,232,143,205,62,16
2025-09-30,2,Dispatch,207,165,165,0,165
2025-09-30,2,Pack,226,185,185,0,185
2025-09-30,2,Pick,240,203,256,53,0
2025-09-30,3,Dispatch,223,136,136,0,136
2025-09-30,3,Pack,233,145,145,0,145
2025-09-30,3,Pick,251,201,201,0,0
2025-10-01,1,Dispatch,256,202,202,0,202
2025-10-01,1,Pack,196,175,175,0,207
2025-10-01,1,Pick,208,208,369,161,0
2025-10-01,2,Dispatch,200,185,185,0,185
2025-10-01,2,Pack,135,135,203,68,135
2025-10-01,2,Pick,265,197,250,53,0
2025-10-01,3,Dispatch,259,145,145,0,145
2025-10-01,3,Pack,198,198,201,3,198
2025-10-01,3,Pick,215,149,149,0,0
2025-10-02,1,Dispatch,212,175,175,0,175
2025-10-02,1,Pack,224,208,208,0,208
2025-10-02,1,Pick,240,224,328,104,79
2025-10-02,2,Dispatch,256,135,135,0,135
2025-10-02,2,Pack,135,135,265,130,203
2025-10-02,2,Pick,256,194,261,67,0
2025-10-02,3,Dispatch,254,198,198,0,198
2025-10-02,3,Pack,201,152,152,0,155
2025-10-02,3,Pick,235,168,173,5,0
2025-10-03,1,Dispatch,215,208,208,0,208
2025-10-03,1,Pack,225,224,224,0,224
2025-10-03,1,Pick,216,176,283,107,0
2025-10-03,2,Dispatch,263,135,135,0,135
2025-10-03,2,Pack,135,135,324,189,265
2025-10-03,2,Pick,260,172,280,108,0
2025-10-03,3,Dispatch,209,152,152,0,152
2025-10-03,3,Pack,189,168,168,0,168
2025-10-03,3,Pick,263,249,277,28,0
2025-10-06,1,Dispatch,223,223,224,1,669
2025-10-06,1,Pack,214,176,176,0,528
2025-10-06,1,Pick,247,247,333,86,552
2025-10-06,2,Dispatch,229,135,135,0,405
2025-10-06,2,Pack,135,135,361,226,540
2025-10-06,2,Pick,218,143,276,133,87
2025-10-06,3,Dispatch,224,168,168,0,504
2025-10-06,3,Pack,207,207,249,42,621
2025-10-06,3,Pick,214,214,288,74,89
2025-10-07,1,Dispatch,227,177,177,0,180
2025-10-07,1,Pack,193,193,247,54,193
2025-10-07,1,Pick,260,260,331,71,54
2025-10-07,2,Dispatch,235,135,135,0,135
2025-10-07,2,Pack,135,135,369,234,594
2025-10-07,2,Pick,205,205,366,161,0
2025-10-07,3,Dispatch,237,207,207,0,207
2025-10-07,3,Pack,193,193,256,63,319
2025-10-07,3,Pick,264,207,246,39,52
2025-10-08,1,Dispatch,256,193,193,0,193
2025-10-08,1,Pack,191,191,314,123,245
2025-10-08,1,Pick,254,254,286,32,173
2025-10-08,2,Dispatch,211,135,135,0,135
2025-10-08,2,Pack,135,135,439,304,543
2025-10-08,2,Pick,228,180,363,183,8
2025-10-08,3,Dispatch,201,193,193,0,193
2025-10-08,3,Pack,237,237,270,33,300
2025-10-08,3,Pick,242,179,224,45,0
2025-10-09,1,Dispatch,259,191,191,0,191
2025-10-09,1,Pack,197,197,377,180,320
2025-10-09,1,Pick,214,214,253,39,32
2025-10-09,2,Dispatch,206,135,135,0,135
2025-10-09,2,Pack,135,135,484,349,369
2025-10-09,2,Pick,213,213,429,216,0
2025-10-09,3,Dispatch,242,237,237,0,237
2025-10-09,3,Pack,217,212,212,0,245
2025-10-09,3,Pick,248,224,283,59,0
2025-10-10,1,Dispatch,213,197,197,0,197
2025-10-10,1,Pack,190,190,394,204,370
2025-10-10,1,Pick,251,222,257,35,25
2025-10-10,2,Dispatch,253,135,135,0,135
2025-10-10,2,Pack,135,135,562,427,405
2025-10-10,2,Pick,212,159,369,210,11
2025-10-10,3,Dispatch,215,212,212,0,212
2025-10-10,3,Pack,230,224,224,0,224
2025-10-10,3,Pick,259,252,311,59,0
2025-10-13,1,Dispatch,233,190,190,0,570
2025-10-13,1,Pack,207,207,426,219,825
2025-10-13,1,Pick,229,194,242,48,0
2025-10-13,2,Dispatch,206,135,135,0,405
2025-10-13,2,Pack,135,135,586,451,709
2025-10-13,2,Pick,247,247,481,234,103
2025-10-13,3,Dispatch,226,224,224,0,672
2025-10-13,3,Pack,191,191,252,61,573
2025-10-13,3,Pick,225,194,291,97,30
2025-10-14,1,Dispatch,205,205,207,2,205
2025-10-14,1,Pack,240,240,413,173,897
2025-10-14,1,Pick,241,200,248,48,0
2025-10-14,2,Dispatch,239,135,135,0,135
2025-10-14,2,Pack,135,135,698,563,754
2025-10-14,2,Pick,256,256,466,210,42
2025-10-14,3,Dispatch,234,191,191,0,191
2025-10-14,3,Pack,197,197,255,58,380
2025-10-14,3,Pick,214,214,343,129,0
2025-10-15,1,Dispatch,207,207,242,35,209
2025-10-15,1,Pack,239,239,373,134,412
2025-10-15,1,Pick,252,239,289,50,0
2025-10-15,2,Dispatch,243,135,135,0,135
2025-10-15,2,Pack,135,135,819,684,810
2025-10-15,2,Pick,216,145,369,224,14
2025-10-15,3,Dispatch,229,197,197,0,197
2025-10-15,3,Pack,220,220,272,52,278
2025-10-15,3,Pick,219,159,294,135,6
2025-10-16,1,Dispatch,229,229,274,45,264
2025-10-16,1,Pack,226,226,373,147,360
2025-10-16,1,Pick,229,229,311,82,2
2025-10-16,2,Dispatch,234,135,135,0,135
2025-10-16,2,Pack,135,135,829,694,832
2025-10-16,2,Pick,251,251,422,171,1650
2025-10-16,3,Dispatch,217,217,220,3,217
2025-10-16,3,Pack,240,211,211,0,263
2025-10-16,3,Pick,238,200,378,178,0
2025-10-17,1,Dispatch,247,247,271,24,292
2025-10-17,1,Pack,236,236,376,140,383
2025-10-17,1,Pick,246,246,329,83,14
2025-10-17,2,Dispatch,232,135,135,0,135
2025-10-17,2,Pack,135,135,945,810,678
2025-10-17,2,Pick,244,244,384,140,66
2025-10-17,3,Dispatch,256,214,214,0,217
2025-10-17,3,Pack,192,192,200,8,192
2025-10-17,3,Pick,250,207,365,158,40
2025-10-20,1,Dispatch,233,233,260,27,723
2025-10-20,1,Pack,206,206,386,180,758
2025-10-20,1,Pick,206,175,256,81,6
2025-10-20,2,Dispatch,229,135,135,0,405
2025-10-20,2,Pack,135,135,1054,919,945
2025-10-20,2,Pick,233,233,363,130,1291
2025-10-20,3,Dispatch,205,192,192,0,576
2025-10-20,3,Pack,230,215,215,0,653
2025-10-20,3,Pick,217,217,354,137,1160
2025-10-21,1,Dispatch,210,210,233,23,291
2025-10-21,1,Pack,240,240,355,115,780
2025-10-21,1,Pick,220,162,272,110,0
2025-10-21,2,Dispatch,237,135,135,0,135
2025-10-21,2,Pack,135,135,1152,1017,968
2025-10-21,2,Pick,261,261,340,79,130
2025-10-21,3,Dispatch,225,215,215,0,215
2025-10-21,3,Pack,227,217,217,0,217
2025-10-21,3,Pick,231,231,333,102,82
2025-10-22,1,Dispatch,259,259,263,4,282
2025-10-22,1,Pack,213,213,277,64,328
2025-10-22,1,Pick,208,203,352,149,0
2025-10-22,2,Dispatch,261,135,135,0,135
2025-10-22,2,Pack,135,135,1278,1143,1080
2025-10-22,2,Pick,257,257,270,13,79
2025-10-22,3,Dispatch,207,207,217,10,207
2025-10-22,3,Pack,215,215,231,16,215
2025-10-22,3,Pick,231,226,306,80,47
2025-10-23,1,Dispatch,200,200,217,17,204
2025-10-23,1,Pack,199,199,267,68,263
2025-10-23,1,Pick,252,205,377,172,66
2025-10-23,2,Dispatch,239,135,135,0,135
2025-10-23,2,Pack,135,135,1400,1265,1089
2025-10-23,2,Pick,243,228,228,0,13
2025-10-23,3,Dispatch,220,220,225,5,230
2025-10-23,3,Pack,200,200,242,42,216
2025-10-23,3,Pick,231,186,284,98,0
2025-10-24,1,Dispatch,242,216,216,0,233
2025-10-24,1,Pack,216,216,273,57,284
2025-10-24,1,Pick,216,216,379,163,370
2025-10-24,2,Dispatch,248,135,135,0,135
2025-10-24,2,Pack,135,135,1493,1358,1099
2025-10-24,2,Pick,245,245,263,18,0
2025-10-24,3,Dispatch,246,205,205,0,210
2025-10-24,3,Pack,199,199,228,29,241
2025-10-24,3,Pick,266,188,291,103,0
2025-10-27,1,Dispatch,241,216,216,0,648
2025-10-27,1,Pack,191,191,273,82,630
2025-10-27,1,Pick,249,249,441,192,282
2025-10-27,2,Dispatch,219,135,135,0,405
2025-10-27,2,Pack,135,135,1603,1468,1485
2025-10-27,2,Pick,246,188,189,1,54
2025-10-27,3,Dispatch,244,199,199,0,597
2025-10-27,3,Pack,226,217,217,0,680
2025-10-27,3,Pick,257,182,244,62,491
2025-10-28,1,Dispatch,224,191,191,0,191
2025-10-28,1,Pack,234,234,331,97,480
2025-10-28,1,Pick,263,263,408,145,62
2025-10-28,2,Dispatch,261,135,135,0,135
2025-10-28,2,Pack,135,135,1656,1521,1485
2025-10-28,2,Pick,257,177,196,19,0
2025-10-28,3,Dispatch,217,217,217,0,217
2025-10-28,3,Pack,217,182,182,0,182
2025-10-28,3,Pick,249,220,291,71,0
2025-10-29,1,Dispatch,246,234,234,0,234
2025-10-29,1,Pack,238,238,360,122,335
2025-10-29,1,Pick,209,198,328,130,15
2025-10-29,2,Dispatch,205,135,135,0,135
2025-10-29,2,Pack,135,135,1698,1563,1542
2025-10-29,2,Pick,216,216,237,21,0
2025-10-29,3,Dispatch,245,182,182,0,182
2025-10-29,3,Pack,191,191,220,29,191
2025-10-29,3,Pick,256,131,251,120,0
2025-10-30,1,Dispatch,200,200,238,38,200
2025-10-30,1,Pack,233,233,320,87,355
2025-10-30,1,Pick,212,154,284,130,0
2025-10-30,2,Dispatch,206,135,135,0,135
2025-10-30,2,Pack,135,135,1779,1644,1350
2025-10-30,2,Pick,217,217,237,20,41
2025-10-30,3,Dispatch,240,191,191,0,191
2025-10-30,3,Pack,189,160,160,0,189
2025-10-30,3,Pick,214,214,352,138,0
2025-10-31,1,Dispatch,243,243,271,28,281
2025-10-31,1,Pack,223,223,241,18,310
2025-10-31,1,Pick,247,183,321,138,0
2025-10-31,2,Dispatch,237,135,135,0,135
2025-10-31,2,Pack,135,135,1861,1726,1422
2025-10-31,2,Pick,268,220,253,33,20
2025-10-31,3,Dispatch,250,160,160,0,160
2025-10-31,3,Pack,222,214,214,0,214
2025-10-31,3,Pick,224,155,297,142,12
2025-11-03,1,Dispatch,253,251,251,0,781
2025-11-03,1,Pack,226,201,201,0,621
2025-11-03,1,Pick,267,201,284,83,1107
2025-11-03,2,Dispatch,225,135,135,0,405
2025-11-03,2,Pack,135,135,1946,1811,1755
2025-11-03,2,Pick,259,247,293,46,0
2025-11-03,3,Dispatch,209,209,214,5,627
2025-11-03,3,Pack,213,155,155,0,465
2025-11-03,3,Pick,260,260,414,154,309
2025-11-04,1,Dispatch,207,201,201,0,201
2025-11-04,1,Pack,213,201,201,0,201
2025-11-04,1,Pick,224,224,372,148,0
2025-11-04,2,Dispatch,220,135,135,0,135
2025-11-04,2,Pack,135,135,2058,1923,1818
2025-11-04,2,Pick,252,242,294,52,0
2025-11-04,3,Dispatch,226,160,160,0,175
2025-11-04,3,Pack,216,216,260,44,216
2025-11-04,3,Pick,258,214,339,125,36
2025-11-05,1,Dispatch,214,201,201,0,201
2025-11-05,1,Pack,215,215,224,9,215
2025-11-05,1,Pick,266,266,398,132,26
2025-11-05,2,Dispatch,209,135,135,0,135
2025-11-05,2,Pack,135,135,2165,2030,1890
2025-11-05,2,Pick,254,178,246,68,0
2025-11-05,3,Dispatch,262,216,216,0,216
2025-11-05,3,Pack,234,234,258,24,278
2025-11-05,3,Pick,221,121,332,211,0
2025-11-06,1,Dispatch,260,215,215,0,215
2025-11-06,1,Pack,214,214,275,61,223
2025-11-06,1,Pick,210,188,327,139,10
2025-11-06,2,Dispatch,205,135,135,0,135
2025-11-06,2,Pack,135,135,2208,2073,1940
2025-11-06,2,Pick,247,194,272,78,6
2025-11-06,3,Dispatch,241,234,234,0,234
2025-11-06,3,Pack,201,145,145,0,169
2025-11-06,3,Pick,268,237,505,268,0
2025-11-07,1,Dispatch,223,214,214,0,214
2025-11-07,1,Pack,224,224,249,25,285
2025-11-07,1,Pick,219,217,378,161,0
2025-11-07,2,Dispatch,210,135,135,0,135
2025-11-07,2,Pack,135,135,2267,2132,2025
2025-11-07,2,Pick,224,176,288,112,0
2025-11-07,3,Dispatch,230,145,145,0,145
2025-11-07,3,Pack,240,237,237,0,237
2025-11-07,3,Pick,221,180,492,312,0
2025-11-10,1,Dispatch,209,209,224,15,627
2025-11-10,1,Pack,234,234,242,8,727
2025-11-10,1,Pick,209,187,348,161,0
2025-11-10,2,Dispatch,218,135,135,0,405
2025-11-10,2,Pack,135,135,2308,2173,2303
2025-11-10,2,Pick,215,201,309,108,52
2025-11-10,3,Dispatch,232,232,237,5,696
2025-11-10,3,Pack,226,180,180,0,540
2025-11-10,3,Pick,223,223,484,261,924
2025-11-11,1,Dispatch,204,204,249,45,249
2025-11-11,1,Pack,208,195,195,0,219
2025-11-11,1,Pick,221,212,393,181,0
2025-11-11,2,Dispatch,243,135,135,0,135
2025-11-11,2,Pack,135,135,2374,2239,2379
2025-11-11,2,Pick,220,211,329,118,0
2025-11-11,3,Dispatch,217,185,185,0,200
2025-11-11,3,Pack,229,223,223,0,223
2025-11-11,3,Pick,252,252,496,244,87
2025-11-12,1,Dispatch,263,240,240,0,285
2025-11-12,1,Pack,203,203,212,9,203
2025-11-12,1,Pick,222,202,388,186,0
2025-11-12,2,Dispatch,224,135,135,0,135
2025-11-12,2,Pack,135,135,2450,2315,2160
2025-11-12,2,Pick,204,204,338,134,110
2025-11-12,3,Dispatch,205,205,223,18,205
2025-11-12,3,Pack,240,240,252,12,240
2025-11-12,3,Pick,263,246,439,193,70
2025-11-13,1,Dispatch,228,203,203,0,203
2025-11-13,1,Pack,186,186,211,25,195
2025-11-13,1,Pick,222,133,350,217,0
2025-11-13,2,Dispatch,202,135,135,0,135
2025-11-13,2,Pack,135,135,2519,2384,2196
2025-11-13,2,Pick,224,224,327,103,839
2025-11-13,3,Dispatch,261,258,258,0,276
2025-11-13,3,Pack,232,232,258,26,244
2025-11-13,3,Pick,248,241,505,264,0
2025-11-14,1,Dispatch,261,186,186,0,186
2025-11-14,1,Pack,204,158,158,0,183
2025-11-14,1,Pick,240,240,495,255,0
2025-11-14,2,Dispatch,226,135,135,0,135
2025-11-14,2,Pack,135,135,2608,2473,2238
2025-11-14,2,Pick,245,245,352,107,41
2025-11-14,3,Dispatch,230,230,232,2,230
2025-11-14,3,Pack,212,212,267,55,238
2025-11-14,3,Pick,262,262,500,238,1673
2025-11-17,1,Dispatch,235,158,158,0,474
2025-11-17,1,Pack,221,221,240,19,663
2025-11-17,1,Pick,231,208,484,276,21
2025-11-17,2,Dispatch,218,135,135,0,405
2025-11-17,2,Pack,135,135,2718,2583,2565
2025-11-17,2,Pick,251,251,299,48,334
2025-11-17,3,Dispatch,222,214,214,0,644
2025-11-17,3,Pack,214,214,317,103,697
2025-11-17,3,Pick,225,225,443,218,251
2025-11-18,1,Dispatch,246,221,221,0,221
2025-11-18,1,Pack,199,199,227,28,256
2025-11-18,1,Pick,214,214,561,347,122
2025-11-18,2,Dispatch,227,135,135,0,135
2025-11-18,2,Pack,135,135,2834,2699,2589
2025-11-18,2,Pick,243,243,300,57,17
2025-11-18,3,Dispatch,259,214,214,0,214
2025-11-18,3,Pack,183,183,328,145,492
2025-11-18,3,Pick,205,205,419,214,37
2025-11-19,1,Dispatch,250,199,199,0,199
2025-11-19,1,Pack,205,205,242,37,233
2025-11-19,1,Pick,253,253,546,293,2895
2025-11-19,2,Dispatch,230,135,135,0,135
2025-11-19,2,Pack,135,135,2942,2807,2671
2025-11-19,2,Pick,207,207,333,126,26
2025-11-19,3,Dispatch,205,183,183,0,183
2025-11-19,3,Pack,227,227,350,123,372
2025-11-19,3,Pick,212,212,470,258,1088
2025-11-20,1,Dispatch,257,205,205,0,205
2025-11-20,1,Pack,199,199,290,91,236
2025-11-20,1,Pick,226,226,493,267,236
2025-11-20,2,Dispatch,222,135,135,0,135
2025-11-20,2,Pack,135,135,3014,2879,2700
2025-11-20,2,Pick,226,226,380,154,76
2025-11-20,3,Dispatch,221,221,227,6,221
2025-11-20,3,Pack,204,204,335,131,327
2025-11-20,3,Pick,237,237,513,276,135
2025-11-21,1,Dispatch,244,199,199,0,199
2025-11-21,1,Pack,233,233,317,84,324
2025-11-21,1,Pick,263,263,465,202,141
2025-11-21,2,Dispatch,247,135,135,0,135
2025-11-21,2,Pack,135,135,3105,2970,2598
2025-11-21,2,Pick,223,223,359,136,94
2025-11-21,3,Dispatch,258,210,210,0,216
2025-11-21,3,Pack,206,206,368,162,337
2025-11-21,3,Pick,214,214,541,327,108
2025-11-24,1,Dispatch,257,233,233,0,699
2025-11-24,1,Pack,210,210,347,137,714
2025-11-24,1,Pick,237,237,355,118,452
2025-11-24,2,Dispatch,205,135,135,0,405
2025-11-24,2,Pack,135,135,3193,3058,2835
2025-11-24,2,Pick,242,242,379,137,203
2025-11-24,3,Dispatch,203,203,206,3,609
2025-11-24,3,Pack,224,224,376,152,834
2025-11-24,3,Pick,220,220,544,324,333
2025-11-25,1,Dispatch,220,210,210,0,210
2025-11-25,1,Pack,226,226,374,148,637
2025-11-25,1,Pick,259,206,325,119,16
2025-11-25,2,Dispatch,225,135,135,0,135
2025-11-25,2,Pack,135,135,3300,3165,2868
2025-11-25,2,Pick,256,172,312,140,29
2025-11-25,3,Dispatch,229,227,227,0,236
2025-11-25,3,Pack,196,196,372,176,652
2025-11-25,3,Pick,240,200,512,312,55
2025-11-26,1,Dispatch,220,220,226,6,220
2025-11-26,1,Pack,188,188,354,166,336
2025-11-26,1,Pick,205,205,369,164,1276
2025-11-26,2,Dispatch,207,135,135,0,135
2025-11-26,2,Pack,135,135,3337,3202,2970
2025-11-26,2,Pick,252,252,324,72,435
2025-11-26,3,Dispatch,232,196,196,0,196
2025-11-26,3,Pack,223,223,376,153,399
2025-11-26,3,Pick,263,135,512,377,0
2025-11-27,1,Dispatch,209,194,194,0,200
2025-11-27,1,Pack,217,217,371,154,383
2025-11-27,1,Pick,224,224,389,165,136
2025-11-27,2,Dispatch,239,135,135,0,135
2025-11-27,2,Pack,135,135,3454,3319,2975
2025-11-27,2,Pick,268,219,279,60,23
2025-11-27,3,Dispatch,261,223,223,0,223
2025-11-27,3,Pack,214,214,288,74,367
2025-11-27,3,Pick,258,234,577,343,209
2025-11-28,1,Dispatch,210,210,217,7,210
2025-11-28,1,Pack,203,203,378,175,357
2025-11-28,1,Pick,242,242,334,92,122
2025-11-28,2,Dispatch,233,135,135,0,135
2025-11-28,2,Pack,135,135,3538,3403,3018
2025-11-28,2,Pick,249,215,304,89,0
2025-11-28,3,Dispatch,249,214,214,0,214
2025-11-28,3,Pack,204,204,308,104,278
2025-11-28,3,Pick,238,203,651,448,0
2025-12-01,1,Dispatch,214,210,210,0,637
2025-12-01,1,Pack,194,194,417,223,757
2025-12-01,1,Pick,221,221,268,47,206
2025-12-01,2,Dispatch,204,135,135,0,405
2025-12-01,2,Pack,135,135,3618,3483,3347
2025-12-01,2,Pick,211,163,289,126,0
2025-12-01,3,Dispatch,232,204,204,0,612
2025-12-01,3,Pack,226,226,307,81,782
2025-12-01,3,Pick,211,211,626,415,562
2025-12-02,1,Dispatch,257,194,194,0,194
2025-12-02,1,Pack,237,237,444,207,906
2025-12-02,1,Pick,236,146,216,70,3
2025-12-02,2,Dispatch,235,135,135,0,135
2025-12-02,2,Pack,135,135,3646,3511,3375
2025-12-02,2,Pick,206,171,322,151,0
2025-12-02,3,Dispatch,227,226,226,0,226
2025-12-02,3,Pack,239,239,292,53,482
2025-12-02,3,Pick,240,201,599,398,45
2025-12-03,1,Dispatch,211,211,237,26,211
2025-12-03,1,Pack,200,200,353,153,400
2025-12-03,1,Pick,252,131,221,90,0
2025-12-03,2,Dispatch,237,135,135,0,135
2025-12-03,2,Pack,135,135,3682,3547,3144
2025-12-03,2,Pick,265,133,325,192,0
2025-12-03,3,Dispatch,234,234,239,5,234
2025-12-03,3,Pack,184,184,254,70,237
2025-12-03,3,Pick,215,167,575,408,9
2025-12-04,1,Dispatch,217,217,226,9,243
2025-12-04,1,Pack,234,234,284,50,394
2025-12-04,1,Pick,260,200,296,96,0
2025-12-04,2,Dispatch,214,135,135,0,135
2025-12-04,2,Pack,135,135,3680,3545,3184
2025-12-04,2,Pick,249,161,353,192,0
2025-12-04,3,Dispatch,262,189,189,0,194
2025-12-04,3,Pack,185,185,237,52,255
2025-12-04,3,Pick,205,156,588,432,0
2025-12-05,1,Dispatch,260,243,243,0,252
2025-12-05,1,Pack,223,223,250,27,273
2025-12-05,1,Pick,247,124,296,172,0
2025-12-05,2,Dispatch,263,135,135,0,135
2025-12-05,2,Pack,135,135,3706,3571,3240
2025-12-05,2,Pick,251,251,383,132,915
2025-12-05,3,Dispatch,245,185,185,0,185
2025-12-05,3,Pack,215,208,208,0,260
2025-12-05,3,Pick,223,98,570,472,0
2025-12-08,1,Dispatch,244,223,223,0,669
2025-12-08,1,Pack,209,151,151,0,480
2025-12-08,1,Pick,254,194,341,147,231
2025-12-08,2,Dispatch,242,135,135,0,405
2025-12-08,2,Pack,135,135,3822,3687,3530
2025-12-08,2,Pick,234,234,366,132,789
2025-12-08,3,Dispatch,254,208,208,0,624
2025-12-08,3,Pack,215,98,98,0,294
2025-12-08,3,Pick,219,219,665,446,3905
2025-12-09,1,Dispatch,213,151,151,0,151
2025-12-09,1,Pack,188,188,194,6,188
2025-12-09,1,Pick,221,204,370,166,0
2025-12-09,2,Dispatch,212,135,135,0,135
2025-12-09,2,Pack,135,135,3921,3786,3599
2025-12-09,2,Pick,227,227,305,78,132
2025-12-09,3,Dispatch,226,98,98,0,98
2025-12-09,3,Pack,228,219,219,0,219
2025-12-09,3,Pick,228,228,616,388,233
2025-12-10,1,Dispatch,241,188,188,0,188
2025-12-10,1,Pack,224,210,210,0,216
2025-12-10,1,Pick,220,131,338,207,0
2025-12-10,2,Dispatch,259,135,135,0,135
2025-12-10,2,Pack,135,135,4013,3878,3645
2025-12-10,2,Pick,235,235,297,62,76
2025-12-10,3,Dispatch,238,219,219,0,219
2025-12-10,3,Pack,202,202,228,26,202
2025-12-10,3,Pick,242,242,568,326,117
2025-12-11,1,Dispatch,258,210,210,0,210
2025-12-11,1,Pack,223,131,131,0,131
2025-12-11,1,Pick,234,234,380,146,361
2025-12-11,2,Dispatch,203,135,135,0,135
2025-12-11,2,Pack,135,135,4113,3978,3688
2025-12-11,2,Pick,252,212,224,12,50
