Date,WarehouseID,ProductID,OpeningUnits,ReceivedUnits,ShippedUnits,StorageUnits,WIPUnits,ClosingUnits,ClosingValueUSD,DailyValueSumUSD,CalendarDays,StockoutDays,Age0to30USD,Age31to60USD,Age61to90USD,Age91to180USD,AgeOver180USD
2025-07-31,3,4,147,154,149,119,33,152,11883.36,342115.68,31,0,9303.42,0.0,0.0,0.0,0.0
2025-07-31,3,5,169,0,89,80,0,80,449.6,21148.06,31,0,0.0,449.6,0.0,0.0,0.0
2025-07-31,3,6,210,142,144,208,0,208,2296.32,49922.88,31,0,1567.68,728.64,0.0,0.0,0.0
2025-07-31,3,7,153,155,221,70,17,87,4923.33,181710.49,31,3,3961.3,0.0,0.0,0.0,0.0
2025-07-31,3,8,93,0,12,59,22,81,3770.55,133645.05,31,0,0.0,0.0,0.0,2746.45,0.0
2025-07-31,3,9,166,145,133,178,0,178,1819.16,42852.46,31,0,1481.9,337.26,0.0,0.0,0.0
2025-07-31,3,10,172,142,187,127,0,127,8068.31,234806.88,31,0,8068.31,0.0,0.0,0.0,0.0
2025-07-31,3,11,150,146,116,180,0,180,9617.4,257639.46,31,0,7800.78,1816.62,0.0,0.0,0.0
2025-07-31,3,12,147,148,161,123,11,134,7853.74,232740.31,31,0,7209.03,0.0,0.0,0.0,0.0
2025-07-31,3,13,172,141,131,182,0,182,13322.4,277428.0,31,0,10321.2,3001.2,0.0,0.0,0.0
2025-07-31,3,14,123,147,88,166,16,182,10921.82,239739.95,31,0,8821.47,1140.19,0.0,0.0,0.0
2025-07-31,3,15,117,144,75,168,18,186,8595.06,220652.75,31,0,6654.24,1109.04,0.0,0.0,0.0
2025-07-31,3,16,62,0,33,18,11,29,646.41,37447.2,31,0,0.0,0.0,0.0,401.22,0.0
2025-07-31,3,17,127,0,127,0,0,0,0.0,118515.96,31,6,0.0,0.0,0.0,0.0,0.0
2025-07-31,3,18,230,0,150,25,55,80,3738.4,251267.21,31,0,0.0,1168.25,0.0,0.0,0.0
2025-07-31,3,19,88,145,84,130,19,149,2032.36,55228.36,31,0,1773.2,0.0,0.0,0.0,0.0
2025-07-31,3,20,166,149,172,118,25,143,8365.5,235462.5,31,0,6903.0,0.0,0.0,0.0,0.0
2025-07-31,3,21,107,172,154,107,18,125,2672.5,126954.44,31,0,2287.66,0.0,0.0,0.0,0.0
2025-07-31,3,22,213,0,120,93,0,93,1743.75,96618.75,31,0,0.0,1743.75,0.0,0.0,0.0
2025-07-31,3,23,56,287,166,146,31,177,14165.31,294510.4,31,0,11684.38,0.0,0.0,0.0,0.0
2025-07-31,3,24,201,0,20,181,0,181,14684.53,494162.83,31,0,0.0,0.0,10546.9,4137.63,0.0
2025-07-31,3,25,118,159,165,109,3,112,1467.2,51614.0,31,0,1427.9,0.0,0.0,0.0,0.0
2025-07-31,3,26,87,153,172,39,29,68,3782.84,183356.48,31,0,2169.57,0.0,0.0,0.0,0.0
2025-07-31,3,27,101,157,170,88,0,88,6926.48,262104.3,31,0,6926.48,0.0,0.0,0.0,0.0
2025-07-31,3,28,82,301,207,167,9,176,1779.36,37973.16,31,0,1688.37,0.0,0.0,0.0,0.0
2025-07-31,3,29,112,306,233,179,6,185,2686.2,48700.08,31,1,2599.08,0.0,0.0,0.0,0.0
2025-07-31,3,30,219,0,144,75,0,75,2245.5,148592.22,31,0,0.0,2245.5,0.0,0.0,0.0
2025-07-31,3,31,147,151,169,129,0,129,2767.05,75933.0,31,0,2767.05,0.0,0.0,0.0,0.0
2025-07-31,3,32,115,0,0,115,0,115,1214.4,37646.4,31,0,0.0,0.0,0.0,1214.4,0.0
2025-08-31,1,1,59,142,52,146,3,149,11522.17,363373.67,31,0,10980.86,0.0,309.32,0.0,0.0
2025-08-31,1,2,112,148,236,24,0,24,1411.2,240727.2,31,0,1411.2,0.0,0.0,0.0,0.0
2025-08-31,1,3,214,0,125,74,15,89,3016.21,173821.81,31,0,0.0,2507.86,0.0,0.0,0.0
2025-08-31,1,4,203,0,125,67,11,78,6098.04,320381.64,31,0,0.0,5238.06,0.0,0.0,0.0
2025-08-31,1,5,128,143,56,215,0,215,1208.3,24907.84,31,0,803.66,0.0,404.64,0.0,0.0
2025-08-31,1,6,173,151,171,101,52,153,1689.12,34102.56,31,0,1115.04,0.0,0.0,0.0,0.0
2025-08-31,1,7,89,146,74,136,25,161,9110.99,224152.99,31,0,7696.24,0.0,0.0,0.0,0.0
2025-08-31,1,8,63,0,46,17,0,17,791.35,42779.45,31,0,0.0,0.0,0.0,0.0,791.35
2025-08-31,1,9,141,152,128,150,15,165,1686.3,42402.78,31,0,1533.0,0.0,0.0,0.0,0.0
2025-08-31,1,10,23,339,175,187,0,187,11880.11,278896.7,31,0,11880.11,0.0,0.0,0.0,0.0
2025-08-31,1,11,69,143,82,130,0,130,6945.9,253952.79,31,0,6945.9,0.0,0.0,0.0,0.0
2025-08-31,1,12,137,164,206,68,27,95,5567.95,223831.59,31,0,3985.48,0.0,0.0,0.0,0.0
2025-08-31,1,13,109,153,106,156,0,156,11419.2,321787.2,31,0,11199.6,219.6,0.0,0.0,0.0
2025-08-31,1,14,163,0,107,56,0,56,3360.56,228758.12,31,0,0.0,3360.56,0.0,0.0,0.0
2025-08-31,1,15,156,0,93,56,7,63,2911.23,167187.78,31,0,0.0,2587.76,0.0,0.0,0.0
2025-08-31,1,16,88,0,9,44,35,79,1760.91,58801.02,31,0,0.0,0.0,0.0,980.76,0.0
2025-08-31,1,17,233,0,110,102,21,123,9099.54,464594.4,31,0,0.0,7545.96,0.0,0.0,0.0
2025-08-31,1,18,133,154,131,139,17,156,7289.88,170704.69,31,0,6495.47,0.0,0.0,0.0,0.0
2025-08-31,1,19,201,0,201,0,0,0,0.0,39419.6,31,4,0.0,0.0,0.0,0.0,0.0
2025-08-31,1,20,76,154,140,90,0,90,5265.0,211653.0,31,0,5265.0,0.0,0.0,0.0,0.0
2025-08-31,1,21,99,145,167,65,12,77,1646.26,71088.5,31,0,1389.7,0.0,0.0,0.0,0.0
2025-08-31,1,22,137,141,94,184,0,184,3450.0,71925.0,31,0,2643.75,806.25,0.0,0.0,0.0
2025-08-31,1,23,221,0,111,110,0,110,8803.3,428080.47,31,0,0.0,8803.3,0.0,0.0,0.0
2025-08-31,1,24,235,0,0,220,15,235,19065.55,591032.05,31,0,0.0,0.0,0.0,17848.6,0.0
2025-08-31,1,25,88,289,190,181,6,187,2449.7,54561.5,31,0,2371.1,0.0,0.0,0.0,0.0
2025-08-31,1,26,217,0,152,65,0,65,3615.95,271863.81,31,0,0.0,3615.95,0.0,0.0,0.0
2025-08-31,1,27,115,172,103,151,33,184,14482.64,389850.63,31,0,11885.21,0.0,0.0,0.0,0.0
2025-08-31,1,28,65,160,169,40,16,56,566.16,31957.71,31,1,404.4,0.0,0.0,0.0,0.0
2025-08-31,1,29,78,146,141,83,0,83,1205.16,60838.8,31,0,1205.16,0.0,0.0,0.0,0.0
2025-08-31,1,30,191,0,159,10,22,32,958.08,104969.64,31,0,0.0,299.4,0.0,0.0,0.0
2025-08-31,1,31,114,145,131,107,21,128,2745.6,91226.85,31,0,2295.15,0.0,0.0,0.0,0.0
2025-08-31,1,32,33,33,19,47,0,47,496.32,8310.72,31,0,348.48,0.0,0.0,147.84,0.0
2025-08-31,2,1,73,145,107,111,0,111,8583.63,311639.9,31,0,8583.63,0.0,0.0,0.0,0.0
2025-08-31,2,2,154,0,107,37,10,47,2763.6,202977.6,31,0,0.0,2175.6,0.0,0.0,0.0
2025-08-31,2,3,97,148,112,133,0,133,4507.37,142948.02,31,0,4507.37,0.0,0.0,0.0,0.0
2025-08-31,2,4,122,150,135,137,0,137,10710.66,253928.64,31,0,10710.66,0.0,0.0,0.0,0.0
2025-08-31,2,5,108,157,163,89,13,102,573.24,18354.92,31,0,500.18,0.0,0.0,0.0,0.0
2025-08-31,2,6,94,157,159,70,22,92,1015.68,35096.16,31,0,772.8,0.0,0.0,0.0,0.0
2025-08-31,2,7,130,146,148,110,18,128,7243.52,214532.69,31,0,6224.9,0.0,0.0,0.0,0.0
2025-08-31,2,8,28,0,0,28,0,28,1303.4,40405.4,31,0,0.0,0.0,0.0,1303.4,0.0
2025-08-31,2,9,129,153,65,217,0,217,2217.74,44099.3,31,0,1563.66,654.08,0.0,0.0,0.0
2025-08-31,2,10,79,155,97,133,4,137,8703.61,314409.97,31,0,8449.49,0.0,0.0,0.0,0.0
2025-08-31,2,11,120,142,68,149,45,194,10365.42,258868.35,31,0,7587.06,374.01,0.0,0.0,0.0
2025-08-31,2,12,29,145,79,64,31,95,5567.95,176767.76,31,0,3751.04,0.0,0.0,0.0,0.0
2025-08-31,2,13,147,164,147,113,51,164,12004.8,286138.8,31,0,8271.6,0.0,0.0,0.0,0.0
2025-08-31,2,14,112,148,167,80,13,93,5580.93,144324.05,31,1,4800.8,0.0,0.0,0.0,0.0
2025-08-31,2,15,86,143,86,135,8,143,6608.03,235486.16,31,0,6238.35,0.0,0.0,0.0,0.0
2025-08-31,2,16,122,0,11,111,0,111,2474.19,77435.46,31,0,0.0,0.0,0.0,2474.19,0.0
2025-08-31,2,17,155,151,108,198,0,198,14648.04,436703.94,31,0,11170.98,0.0,3477.06,0.0,0.0
2025-08-31,2,18,86,142,110,115,3,118,5514.14,202481.09,31,0,5373.95,0.0,0.0,0.0,0.0
2025-08-31,2,19,145,144,127,158,4,162,2209.68,53973.48,31,0,1964.16,190.96,0.0,0.0,0.0
2025-08-31,2,20,73,157,194,23,13,36,2106.0,147069.0,31,2,1345.5,0.0,0.0,0.0,0.0
2025-08-31,2,21,146,146,103,141,48,189,4040.82,113228.48,31,0,3014.58,0.0,0.0,0.0,0.0
2025-08-31,2,22,76,158,117,98,19,117,2193.75,74906.25,31,0,1837.5,0.0,0.0,0.0,0.0
2025-08-31,2,23,201,0,164,23,14,37,2961.11,312757.24,31,0,0.0,1840.69,0.0,0.0,0.0
2025-08-31,2,24,205,0,99,106,0,106,8599.78,327765.2,31,0,0.0,0.0,0.0,8599.78,0.0
2025-08-31,2,25,77,287,231,133,0,133,1742.3,55648.8,31,0,1742.3,0.0,0.0,0.0,0.0
2025-08-31,2,26,160,149,150,159,0,159,8845.17,204217.73,31,0,8288.87,556.3,0.0,0.0,0.0
2025-08-31,2,27,215,0,47,137,31,168,13223.28,433692.1,31,0,0.0,10783.27,0.0,0.0,0.0
2025-08-31,2,28,90,141,122,103,6,109,1101.99,47607.99,31,0,1041.33,0.0,0.0,0.0,0.0
2025-08-31,2,29,172,160,196,116,20,136,1974.72,62479.56,31,0,1684.32,0.0,0.0,0.0,0.0
2025-08-31,2,30,69,155,113,93,18,111,3323.34,107574.42,31,0,2784.42,0.0,0.0,0.0,0.0
2025-08-31,2,31,156,141,111,186,0,186,3989.7,75589.8,31,0,3024.45,965.25,0.0,0.0,0.0
2025-08-31,2,32,45,0,15,30,0,30,316.8,10771.2,31,0,0.0,0.0,0.0,316.8,0.0
2025-08-31,3,1,132,168,101,158,41,199,15388.67,269185.73,31,0,12218.14,0.0,0.0,0.0,0.0
2025-08-31,3,2,159,148,202,85,20,105,6174.0,200331.6,31,0,4998.0,0.0,0.0,0.0,0.0
2025-08-31,3,3,110,145,125,112,18,130,4405.7,139016.78,31,0,3795.68,0.0,0.0,0.0,0.0
2025-08-31,3,4,152,142,98,178,18,196,15323.28,306543.78,31,0,11101.56,2814.48,0.0,0.0,0.0
2025-08-31,3,5,80,153,88,136,9,145,814.9,34444.98,31,0,764.32,0.0,0.0,0.0,0.0
2025-08-31,3,6,208,0,91,117,0,117,1291.68,57606.72,31,0,0.0,1291.68,0.0,0.0,0.0
2025-08-31,3,7,87,148,162,59,14,73,4131.07,233886.47,31,0,3338.81,0.0,0.0,0.0,0.0
2025-08-31,3,8,81,0,42,39,0,39,1815.45,65495.85,31,0,0.0,0.0,0.0,1815.45,0.0
2025-08-31,3,9,178,0,145,33,0,33,337.26,32918.62,31,0,0.0,337.26,0.0,0.0,0.0
2025-08-31,3,10,127,0,33,94,0,94,5971.82,216700.83,31,0,0.0,5971.82,0.0,0.0,0.0
2025-08-31,3,11,180,0,142,31,7,38,2030.34,168037.35,31,0,0.0,1656.33,0.0,0.0,0.0
2025-08-31,3,12,134,147,191,64,26,90,5274.9,245575.9,31,0,3751.04,0.0,0.0,0.0,0.0
2025-08-31,3,13,182,0,108,53,21,74,5416.8,282039.6,31,0,0.0,3879.6,0.0,0.0,0.0
2025-08-31,3,14,182,143,162,156,7,163,9781.63,229838.3,31,0,8581.43,780.13,0.0,0.0,0.0
2025-08-31,3,15,186,0,100,69,17,86,3974.06,178416.81,31,0,0.0,3188.49,0.0,0.0,0.0
2025-08-31,3,16,29,32,11,50,0,50,1114.5,27416.7,31,0,713.28,0.0,0.0,401.22,0.0
2025-08-31,3,17,0,296,84,198,14,212,15683.76,276167.34,31,2,14648.04,0.0,0.0,0.0,0.0
2025-08-31,3,18,80,146,158,64,4,68,3177.64,102806.0,31,3,2990.72,0.0,0.0,0.0,0.0
2025-08-31,3,19,149,0,52,97,0,97,1323.08,48694.8,31,0,0.0,1323.08,0.0,0.0,0.0
2025-08-31,3,20,143,143,126,160,0,160,9360.0,306423.0,31,0,8365.5,994.5,0.0,0.0,0.0
2025-08-31,3,21,125,155,63,210,7,217,4639.46,95611.36,31,0,3313.9,1175.9,0.0,0.0,0.0
2025-08-31,3,22,93,319,189,207,16,223,4181.25,68475.0,31,0,3881.25,0.0,0.0,0.0,0.0
2025-08-31,3,23,177,142,169,110,40,150,12004.5,369818.63,31,0,8803.3,0.0,0.0,0.0,0.0
2025-08-31,3,24,181,0,0,181,0,181,14684.53,455220.43,31,0,0.0,0.0,0.0,14684.53,0.0
2025-08-31,3,25,112,145,39,179,39,218,2855.8,57902.0,31,0,1899.5,445.4,0.0,0.0,0.0
2025-08-31,3,26,68,156,206,10,8,18,1001.34,193036.1,31,0,556.3,0.0,0.0,0.0,0.0
2025-08-31,3,27,88,143,37,175,19,194,15269.74,382058.34,31,0,11255.53,2518.72,0.0,0.0,0.0
2025-08-31,3,28,176,150,141,151,34,185,1870.35,42057.6,31,0,1516.5,10.11,0.0,0.0,0.0
2025-08-31,3,29,185,0,112,73,0,73,1059.96,57339.48,31,0,0.0,1059.96,0.0,0.0,0.0
2025-08-31,3,30,75,141,89,127,0,127,3802.38,139071.3,31,0,3802.38,0.0,0.0,0.0,0.0
2025-08-31,3,31,129,151,106,153,21,174,3732.3,84555.9,31,0,3238.95,42.9,0.0,0.0,0.0
2025-08-31,3,32,115,0,15,100,0,100,1056.0,37012.8,31,0,0.0,0.0,0.0,1056.0,0.0
2025-09-30,1,1,149,149,124,174,0,174,13455.42,280630.57,30,0,11522.17,1933.25,0.0,0.0,0.0
2025-09-30,1,2,24,161,130,15,40,55,3234.0,114130.8,30,2,882.0,0.0,0.0,0.0,0.0
2025-09-30,1,3,89,143,115,117,0,117,3965.13,154199.5,30,0,3965.13,0.0,0.0,0.0,0.0
2025-09-30,1,4,78,141,123,87,9,96,7505.28,339692.1,30,0,6801.66,0.0,0.0,0.0,0.0
2025-09-30,1,5,215,0,68,122,25,147,826.14,30550.32,30,0,0.0,685.64,0.0,0.0,0.0
2025-09-30,1,6,153,147,238,62,0,62,684.48,32523.84,30,0,684.48,0.0,0.0,0.0,0.0
2025-09-30,1,7,161,0,153,0,8,8,452.72,141871.13,30,1,0.0,0.0,0.0,0.0,0.0
2025-09-30,1,8,17,39,45,11,0,11,512.05,35936.6,30,2,512.05,0.0,0.0,0.0,0.0
2025-09-30,1,9,165,0,64,101,0,101,1032.22,37078.16,30,0,0.0,1032.22,0.0,0.0,0.0
2025-09-30,1,10,187,0,138,46,3,49,3112.97,246178.75,30,0,0.0,2922.38,0.0,0.0,0.0
2025-09-30,1,11,130,154,235,34,15,49,2618.07,163495.8,30,0,1816.62,0.0,0.0,0.0,0.0
2025-09-30,1,12,95,161,144,112,0,112,6564.32,156078.43,30,2,6564.32,0.0,0.0,0.0,0.0
2025-09-30,1,13,156,0,121,35,0,35,2562.0,253125.6,30,0,0.0,2562.0,0.0,0.0,0.0
2025-09-30,1,14,56,173,59,170,0,170,10201.7,270465.07,30,0,10201.7,0.0,0.0,0.0,0.0
2025-09-30,1,15,63,313,167,179,30,209,9657.89,186688.4,30,0,8271.59,0.0,0.0,0.0,0.0
2025-09-30,1,16,79,0,47,32,0,32,713.28,23939.46,30,0,0.0,0.0,0.0,0.0,713.28
2025-09-30,1,17,123,0,123,0,0,0,0.0,117702.18,30,3,0.0,0.0,0.0,0.0,0.0
2025-09-30,1,18,156,143,66,197,36,233,10888.09,175658.07,30,0,6682.39,2523.42,0.0,0.0,0.0
2025-09-30,1,19,0,286,154,122,10,132,1800.48,60438.84,30,0,1664.08,0.0,0.0,0.0,0.0
2025-09-30,1,20,90,154,73,149,22,171,10003.5,207499.5,30,0,8716.5,0.0,0.0,0.0,0.0
2025-09-30,1,21,77,146,77,61,85,146,3121.48,20588.94,30,12,1304.18,0.0,0.0,0.0,0.0
2025-09-30,1,22,184,0,101,83,0,83,1556.25,77137.5,30,0,0.0,1556.25,0.0,0.0,0.0
2025-09-30,1,23,110,146,140,60,56,116,9283.48,137331.48,30,10,4801.8,0.0,0.0,0.0,0.0
2025-09-30,1,24,235,0,39,196,0,196,15901.48,513390.64,30,0,0.0,0.0,0.0,15901.48,0.0
2025-09-30,1,25,187,146,142,191,0,191,2502.1,48050.8,30,0,1912.6,589.5,0.0,0.0,0.0
2025-09-30,1,26,65,145,86,124,0,124,6898.12,243937.55,30,0,6898.12,0.0,0.0,0.0,0.0
2025-09-30,1,27,184,146,226,99,5,104,8185.84,242899.06,30,0,7792.29,0.0,0.0,0.0,0.0
2025-09-30,1,28,56,178,129,93,12,105,1061.55,22919.37,30,7,940.23,0.0,0.0,0.0,0.0
2025-09-30,1,29,83,141,141,73,10,83,1205.16,34136.52,30,4,1059.96,0.0,0.0,0.0,0.0
2025-09-30,1,30,32,306,188,150,0,150,4491.0,131706.06,30,0,4491.0,0.0,0.0,0.0,0.0
2025-09-30,1,31,128,141,142,116,11,127,2724.15,99656.7,30,0,2488.2,0.0,0.0,0.0,0.0
2025-09-30,1,32,47,0,14,33,0,33,348.48,12967.68,30,0,0.0,348.48,0.0,0.0,0.0
2025-09-30,2,1,111,147,131,96,31,127,9820.91,269572.38,30,1,7423.68,0.0,0.0,0.0,0.0
2025-09-30,2,2,47,146,106,75,12,87,5115.6,232377.6,30,0,4410.0,0.0,0.0,0.0,0.0
2025-09-30,2,3,133,0,20,91,22,113,3829.57,129798.7,30,0,0.0,3083.99,0.0,0.0,0.0
2025-09-30,2,4,137,156,92,201,0,201,15714.18,331326.84,30,0,12196.08,3518.1,0.0,0.0,0.0
2025-09-30,2,5,102,144,136,80,30,110,618.2,27841.48,30,0,449.6,0.0,0.0,0.0,0.0
2025-09-30,2,6,92,324,225,191,0,191,2108.64,34787.04,30,0,2108.64,0.0,0.0,0.0,0.0
2025-09-30,2,7,128,143,98,154,19,173,9790.07,222681.65,30,0,8092.37,622.49,0.0,0.0,0.0
2025-09-30,2,8,28,42,28,30,12,42,1955.1,22018.15,30,7,1396.5,0.0,0.0,0.0,0.0
2025-09-30,2,9,217,0,58,151,8,159,1624.98,56107.8,30,0,0.0,1543.22,0.0,0.0,0.0
2025-09-30,2,10,137,155,100,178,14,192,12197.76,275466.08,30,0,9847.15,1461.19,0.0,0.0,0.0
2025-09-30,2,11,194,141,264,55,16,71,3793.53,199080.18,30,0,2938.65,0.0,0.0,0.0,0.0
2025-09-30,2,12,95,165,99,147,14,161,9436.21,217032.83,30,0,8615.67,0.0,0.0,0.0,0.0
2025-09-30,2,13,164,148,156,156,0,156,11419.2,292287.6,30,0,10833.6,585.6,0.0,0.0,0.0
2025-09-30,2,14,93,149,156,80,6,86,5160.86,188911.48,30,0,4800.8,0.0,0.0,0.0,0.0
2025-09-30,2,15,143,162,272,33,0,33,1524.93,96994.79,30,6,1524.93,0.0,0.0,0.0,0.0
2025-09-30,2,16,111,0,22,89,0,89,1983.81,60963.15,30,0,0.0,0.0,0.0,1983.81,0.0
2025-09-30,2,17,198,0,188,10,0,10,739.8,233998.74,30,0,0.0,739.8,0.0,0.0,0.0
2025-09-30,2,18,118,147,28,237,0,237,11075.01,153975.35,30,0,6869.31,4205.7,0.0,0.0,0.0
2025-09-30,2,19,162,145,154,133,20,153,2086.92,54996.48,30,0,1814.12,0.0,0.0,0.0,0.0
2025-09-30,2,20,36,153,151,30,8,38,2223.0,41535.0,30,12,1755.0,0.0,0.0,0.0,0.0
2025-09-30,2,21,189,0,189,0,0,0,0.0,34443.18,30,5,0.0,0.0,0.0,0.0,0.0
2025-09-30,2,22,117,150,194,56,17,73,1368.75,60918.75,30,0,1050.0,0.0,0.0,0.0,0.0
2025-09-30,2,23,37,171,86,122,0,122,9763.66,406632.43,30,0,9763.66,0.0,0.0,0.0,0.0
2025-09-30,2,24,106,0,0,106,0,106,8599.78,257993.4,30,0,0.0,0.0,0.0,8599.78,0.0
2025-09-30,2,25,133,142,166,109,0,109,1427.9,44409.0,30,1,1427.9,0.0,0.0,0.0,0.0
2025-09-30,2,26,159,151,167,111,32,143,7955.09,214898.69,30,0,6174.93,0.0,0.0,0.0,0.0
2025-09-30,2,27,168,0,84,65,19,84,6611.64,236602.26,30,0,0.0,0.0,5116.15,0.0,0.0
2025-09-30,2,28,109,156,148,112,5,117,1182.87,28732.62,30,0,1132.32,0.0,0.0,0.0,0.0
2025-09-30,2,29,136,142,212,30,36,66,958.32,46594.68,30,0,435.6,0.0,0.0,0.0,0.0
2025-09-30,2,30,111,142,177,48,28,76,2275.44,129310.86,30,0,1437.12,0.0,0.0,0.0,0.0
2025-09-30,2,31,186,0,40,107,39,146,3131.7,103324.65,30,0,0.0,2295.15,0.0,0.0,0.0
2025-09-30,2,32,30,0,0,30,0,30,316.8,9504.0,30,0,0.0,0.0,0.0,0.0,316.8
2025-09-30,3,1,199,0,120,79,0,79,6109.07,274057.52,30,0,0.0,6109.07,0.0,0.0,0.0
2025-09-30,3,2,105,143,126,122,0,122,7173.6,227026.8,30,0,7173.6,0.0,0.0,0.0,0.0
2025-09-30,3,3,130,153,151,125,7,132,4473.48,141897.43,30,0,4236.25,0.0,0.0,0.0,0.0
2025-09-30,3,4,196,0,111,66,19,85,6645.3,277851.72,30,0,0.0,5159.88,0.0,0.0,0.0
2025-09-30,3,5,145,142,128,137,22,159,893.58,22227.1,30,0,769.94,0.0,0.0,0.0,0.0
2025-09-30,3,6,117,148,153,93,19,112,1236.48,48388.32,30,0,1026.72,0.0,0.0,0.0,0.0
2025-09-30,3,7,73,145,117,101,0,101,5715.59,281987.97,30,0,5715.59,0.0,0.0,0.0,0.0
2025-09-30,3,8,39,0,0,39,0,39,1815.45,54463.5,30,0,0.0,0.0,0.0,1815.45,0.0
2025-09-30,3,9,33,320,170,183,0,183,1870.26,32898.18,30,1,1870.26,0.0,0.0,0.0,0.0
2025-09-30,3,10,94,144,150,83,5,88,5590.64,188874.69,30,0,5272.99,0.0,0.0,0.0,0.0
2025-09-30,3,11,38,290,170,116,42,158,8441.94,157297.92,30,0,6197.88,0.0,0.0,0.0,0.0
2025-09-30,3,12,90,150,98,130,12,142,8322.62,266734.11,30,0,7619.3,0.0,0.0,0.0,0.0
2025-09-30,3,13,74,144,151,52,15,67,4904.4,224358.0,30,0,3806.4,0.0,0.0,0.0,0.0
2025-09-30,3,14,163,0,63,62,38,100,6001.0,208294.71,30,0,0.0,3720.62,0.0,0.0,0.0
2025-09-30,3,15,86,143,167,46,16,62,2865.02,207251.85,30,0,2125.66,0.0,0.0,0.0,0.0
2025-09-30,3,16,50,0,0,50,0,50,1114.5,33435.0,30,0,0.0,713.28,0.0,0.0,401.22
2025-09-30,3,17,212,0,120,92,0,92,6806.16,287412.3,30,0,0.0,6806.16,0.0,0.0,0.0
2025-09-30,3,18,68,167,117,71,47,118,5514.14,244397.9,30,0,3317.83,0.0,0.0,0.0,0.0
2025-09-30,3,19,97,294,187,187,17,204,2782.56,52391.24,30,0,2550.68,0.0,0.0,0.0,0.0
2025-09-30,3,20,160,0,117,33,10,43,2515.5,172165.5,30,0,0.0,1930.5,0.0,0.0,0.0
2025-09-30,3,21,217,0,170,47,0,47,1004.86,76219.7,30,0,0.0,1004.86,0.0,0.0,0.0
2025-09-30,3,22,223,0,146,77,0,77,1443.75,90525.0,30,0,0.0,1443.75,0.0,0.0,0.0
2025-09-30,3,23,150,150,184,102,14,116,9283.48,164141.53,30,2,8163.06,0.0,0.0,0.0,0.0
2025-09-30,3,24,181,0,45,136,0,136,11033.68,387801.4,30,0,0.0,0.0,0.0,11033.68,0.0
2025-09-30,3,25,218,149,197,154,16,170,2227.0,60142.1,30,0,1951.9,65.5,0.0,0.0,0.0
2025-09-30,3,26,18,313,144,187,0,187,10402.81,169615.87,30,4,10402.81,0.0,0.0,0.0,0.0
2025-09-30,3,27,194,145,167,172,0,172,13538.12,351046.6,30,0,11412.95,2125.17,0.0,0.0,0.0
2025-09-30,3,28,185,149,153,171,10,181,1829.91,44211.03,30,0,1506.39,222.42,0.0,0.0,0.0
2025-09-30,3,29,73,151,84,124,16,140,2032.8,75910.56,30,0,1800.48,0.0,0.0,0.0,0.0
2025-09-30,3,30,127,146,116,157,0,157,4700.58,82873.92,30,0,4371.24,329.34,0.0,0.0,0.0
2025-09-30,3,31,174,0,88,65,21,86,1844.7,75010.65,30,0,0.0,1394.25,0.0,0.0,0.0
2025-09-30,3,32,100,0,41,59,0,59,623.04,21415.68,30,0,0.0,0.0,0.0,0.0,623.04
2025-10-31,1,1,174,159,245,30,58,88,6805.04,348371.65,31,0,2319.9,0.0,0.0,0.0,0.0
2025-10-31,1,2,55,309,172,147,45,192,11289.6,184396.8,31,5,8643.6,0.0,0.0,0.0,0.0
2025-10-31,1,3,117,142,133,108,18,126,4270.14,151962.76,31,0,3660.12,0.0,0.0,0.0,0.0
2025-10-31,1,4,96,289,190,154,41,195,15245.1,272926.38,31,0,12039.72,0.0,0.0,0.0,0.0
2025-10-31,1,5,147,143,156,93,41,134,753.08,17034.22,31,0,522.66,0.0,0.0,0.0,0.0
2025-10-31,1,6,62,291,175,151,27,178,1965.12,51998.4,31,0,1667.04,0.0,0.0,0.0,0.0
2025-10-31,1,7,8,303,208,66,37,103,5828.77,163092.38,31,3,3734.94,0.0,0.0,0.0,0.0
2025-10-31,1,8,11,45,0,56,0,56,2606.8,66147.55,31,0,2094.75,512.05,0.0,0.0,0.0
2025-10-31,1,9,101,150,79,172,0,172,1757.84,39714.92,31,0,1533.0,0.0,224.84,0.0,0.0
2025-10-31,1,10,49,152,144,39,18,57,3621.21,289887.39,31,0,2477.67,0.0,0.0,0.0,0.0
2025-10-31,1,11,49,292,135,197,9,206,11006.58,213345.99,31,0,10525.71,0.0,0.0,0.0,0.0
2025-10-31,1,12,112,142,127,116,11,127,7443.47,207655.23,31,0,6798.76,0.0,0.0,0.0,0.0
2025-10-31,1,13,35,292,181,130,16,146,10687.2,220624.8,31,0,9516.0,0.0,0.0,0.0,0.0
2025-10-31,1,14,170,160,182,137,11,148,8881.48,216576.09,31,0,8221.37,0.0,0.0,0.0,0.0
2025-10-31,1,15,209,153,280,69,13,82,3789.22,185163.47,31,0,3188.49,0.0,0.0,0.0,0.0
2025-10-31,1,16,32,0,14,18,0,18,401.22,21487.56,31,0,0.0,0.0,0.0,0.0,401.22
2025-10-31,1,17,0,290,208,82,0,82,6066.36,136419.12,31,7,6066.36,0.0,0.0,0.0,0.0
2025-10-31,1,18,233,0,233,0,0,0,0.0,145143.38,31,8,0.0,0.0,0.0,0.0,0.0
